STOPCODE,stop_name,total_boardings,lat,lon,POSTCODE,lsoa11cd,lad_code,lad_name,employment_all_30min,hospitals_30min,gp_30min,supermarkets_30min,pharmacies_30min,primary_schools_30min,secondary_schools_30min,main_bua_30min
R0877,HAMMERSMITH BUS STATION,5433.27235,51.49190527158141,-0.22377947523380134,W6 9YA,E01001898,E09000013,Hammersmith and Fulham,519875.0,11.0,85.0,23.0,121.0,83.0,22.0,0.0
R0879,HAMMERSMITH BUS STATION,0.0,51.492247655577806,-0.22382378869257102,W6 9YA,E01001898,E09000013,Hammersmith and Fulham,519875.0,11.0,85.0,23.0,121.0,83.0,22.0,0.0
R0880,HAMMERSMITH BUS STATION,1916.78472,51.49235789984706,-0.223977962103322,W6 9YA,E01001898,E09000013,Hammersmith and Fulham,519875.0,11.0,85.0,23.0,121.0,83.0,22.0,0.0
R0882,SPUR ROAD / ORPINGTON WAR MEMORIAL,119.73424,51.37329795111819,0.09844453801428037,BR6 0PH,E01000790,E09000006,Bromley,33220.0,3.0,15.0,11.0,20.0,23.0,1.0,0.0
R0883,DULWICH VILLAGE,82.14236,51.453366539319035,-0.08681377371200123,SE22 8SY,E01004070,E09000028,Southwark,80105.0,3.0,37.0,19.0,53.0,51.0,14.0,0.0
R0884,NORTH CROSS ROAD,552.37731,51.457468500818585,-0.07535692096252479,SE22 8HU,E01003952,E09000028,Southwark,59390.0,2.0,29.0,16.0,42.0,46.0,14.0,0.0
R0886,ST MARGARET'S STATION,265.50791,51.455053468666684,-0.3195018169917778,TW1 2AA,E01003868,E09000027,Richmond upon Thames,80115.0,5.0,24.0,11.0,48.0,28.0,7.0,0.0
R0891,BASTON SCHOOL,38.04297,51.37526739562884,0.019131449512015303,BR2 7BE,E01000765,E09000006,Bromley,33735.0,1.0,10.0,11.0,14.0,15.0,3.0,0.0
R0894,CHESTNUT AVENUE,56.13374,51.40671109316612,-0.3378526116075656,KT8 9BY,E01003823,E09000027,Richmond upon Thames,20460.0,2.0,4.0,4.0,11.0,11.0,1.0,0.0
R0896,DOVEDALE CLOSE,45.35256,51.60118944770872,-0.48342942847611076,UB9 6RA,E01002441,E09000017,Hillingdon,8450.0,4.0,3.0,0.0,3.0,3.0,2.0,0.0
R0897,ASHBURNHAM ROAD,378.48549,51.43783015615496,-0.31429246656944393,TW10 7NF,E01003817,E09000027,Richmond upon Thames,50100.0,3.0,9.0,6.0,13.0,16.0,2.0,0.0
R0900,MOUNT VERNON / BISHOPS WOOD HOSPITALS,11.06707,51.61459088392098,-0.4506292034120436,WD3 1PZ,E01002475,E09000017,Hillingdon,18800.0,4.0,6.0,1.0,14.0,8.0,3.0,0.0
R0901,WOLSEY CLOSE,86.90694,51.41309300381199,-0.2778714003246396,KT2 7EW,E01002954,E09000021,Kingston upon Thames,73175.0,3.0,18.0,14.0,30.0,29.0,6.0,0.0
R0903,ST CHRISTOPHER'S HOSPICE,72.07158,51.42160784158968,-0.0591292408349471,SE26 6ET,E01000745,E09000006,Bromley,42320.0,0.0,20.0,17.0,30.0,41.0,9.0,0.0
R0904,ST WINIFRED'S ROAD,1.5616999999999994,51.306799966364586,0.04631188202369139,TN16 3JJ,E01000748,E09000006,Bromley,8050.0,0.0,3.0,1.0,4.0,4.0,1.0,0.0
R0905,ELMSTEAD LANE / MOTTINGHAM ROAD,20.77534,51.42745320010812,0.054301739953799825,SE9 4SZ,E01000781,E09000006,Bromley,24100.0,1.0,11.0,11.0,21.0,24.0,6.0,0.0
R0906,CARTER DRIVE,0.8237999999999996,51.60891615832949,0.16153287862458215,RM5 2TS,E01002305,E09000016,Havering,4825.0,0.0,4.0,2.0,6.0,9.0,1.0,0.0
R0908,ROYAL HOSPITAL,27.4911,51.45275242161662,-0.21374207070613963,SW15 3ET,E01004503,E09000032,Wandsworth,111045.0,4.0,39.0,15.0,52.0,42.0,10.0,0.0
SL01,GARRICK CRESCENT,42.50031,51.37432764327981,-0.08834344136363732,CR0 5NA,E01001050,E09000008,Croydon,83190.0,4.0,26.0,18.0,39.0,37.0,8.0,0.0
SL02,GARRICK CRESCENT,48.14874,51.3735186927334,-0.08781677984051764,CR0 5NX,E01001050,E09000008,Croydon,83190.0,4.0,26.0,18.0,39.0,37.0,8.0,0.0
SL24,HAMSEY GREEN,253.61659,51.31904457948609,-0.06453792910036957,CR6 9AW,E01001106,E09000008,Croydon,10175.0,0.0,7.0,3.0,11.0,8.0,2.0,0.0
SL37,ST LEONARD'S CHURCH,2161.61041,51.42854270458538,-0.13115096137453547,SW16 6HF,E01003119,E09000022,Lambeth,95560.0,2.0,40.0,36.0,67.0,71.0,17.0,0.0
SL39,PURLEY HIGH STREET / PURLEY STATION,1059.50522,51.337355632493065,-0.11648515647029736,CR8 2HA,E01001097,E09000008,Croydon,45585.0,1.0,17.0,6.0,26.0,24.0,5.0,0.0
T242,GLEBELANDS ROAD,0.2189499999999999,51.44896257207178,-0.41417612124586767,TW14 9NB,E01033000,E09000018,Hounslow,57825.0,0.0,25.0,14.0,26.0,22.0,6.0,0.0
T243,GLEBELANDS ROAD,2.24392,51.44909972821288,-0.41434406579876787,TW14 9BP,E01002590,E09000018,Hounslow,28150.0,0.0,16.0,7.0,9.0,11.0,6.0,0.0
T244,SHORE CLOSE,111.76434,51.449909133979475,-0.41834567650536236,TW14 9NH,E01002603,E09000018,Hounslow,24775.0,0.0,12.0,5.0,7.0,11.0,4.0,0.0
T245,SHORE CLOSE,75.95456,51.45006814091521,-0.41880071499428534,TW14 9NW,E01002590,E09000018,Hounslow,28150.0,0.0,16.0,7.0,9.0,11.0,6.0,0.0
T246,TACHBROOK ROAD,98.38755,51.451231114701876,-0.42235854313037346,TW14 9PH,E01002560,E09000018,Hounslow,26325.0,0.0,14.0,8.0,7.0,9.0,4.0,0.0
T247,LETCHWORTH AVENUE,0.32718,51.451671447335556,-0.42300540436875694,TW14 9NU,E01002590,E09000018,Hounslow,28150.0,0.0,16.0,7.0,9.0,11.0,6.0,0.0
T248,COLONIAL ROAD,43.27681,51.453382378845674,-0.42653023070333557,TW14 9SD,E01002560,E09000018,Hounslow,26325.0,0.0,14.0,8.0,7.0,9.0,4.0,0.0
T249,COLONIAL ROAD,95.35991,51.453563300058946,-0.4266103670809647,TW14 9SA,E01002590,E09000018,Hounslow,28150.0,0.0,16.0,7.0,9.0,11.0,6.0,0.0
T255,WATER MILL WAY,103.61211,51.441526140244505,-0.37869141785215454,TW13 5LU,E01002605,E09000018,Hounslow,43360.0,2.0,19.0,12.0,26.0,23.0,7.0,0.0
T2557,FERNSIDE AVENUE,34.55799,51.43571043640093,-0.4004637095391919,TW13 7EY,E01002615,E09000018,Hounslow,27505.0,0.0,11.0,8.0,11.0,14.0,5.0,0.0
T256,NORMAN HOUSE,1.80271,51.44159804385682,-0.3786888716898415,TW13 5LZ,E01002604,E09000018,Hounslow,19585.0,0.0,13.0,5.0,13.0,19.0,6.0,0.0
T2560,MCCARTHY ROAD,24.08306,51.42819528405497,-0.39406597145661537,TW13 6SX,E01002610,E09000018,Hounslow,23230.0,0.0,10.0,7.0,14.0,14.0,4.0,0.0
T2562,DICKENSON ROAD,12.65689,51.4286656189162,-0.396235996378028,TW13 6SS,E01002610,E09000018,Hounslow,23230.0,0.0,10.0,7.0,14.0,14.0,4.0,0.0
T2563,SUNBURY WAY,46.53571,51.43099330771082,-0.40140527172659146,TW13 6XJ,E01002617,E09000018,Hounslow,24555.0,0.0,6.0,8.0,9.0,12.0,5.0,0.0
T2568,CLIFTON AVENUE,98.05097,51.43808788900997,-0.402697119137703,TW13 7QA,E01002615,E09000018,Hounslow,27505.0,0.0,11.0,8.0,11.0,14.0,5.0,0.0
T2569,ROOKERIES CLOSE,44.75736,51.438671549264036,-0.4032954477430695,TW13 7FD,E01002615,E09000018,Hounslow,27505.0,0.0,11.0,8.0,11.0,14.0,5.0,0.0
T2570,FELTHAMBROOK WAY,46.26136,51.437350169150086,-0.40795996506301635,TW13 7HF,E01002615,E09000018,Hounslow,27505.0,0.0,11.0,8.0,11.0,14.0,5.0,0.0
T2571,FELTHAMBROOK WAY,72.52422,51.43726204589858,-0.40809251751412073,TW13 7AQ,E01002615,E09000018,Hounslow,27505.0,0.0,11.0,8.0,11.0,14.0,5.0,0.0
T2572,CHARLESTON CLOSE,25.44401,51.440116989524526,-0.41305802831338,TW13 7AW,E01002614,E09000018,Hounslow,24935.0,0.0,11.0,6.0,9.0,15.0,5.0,0.0
T2573,CHARLESTON CLOSE,54.79072,51.4404411105741,-0.41375183792925163,TW13 4HQ,E01002614,E09000018,Hounslow,24935.0,0.0,11.0,6.0,9.0,15.0,5.0,0.0
T259,SUNNINGDALE AVENUE,27.36196,51.444391365354896,-0.3849646867342481,TW13 5JW,E01002607,E09000018,Hounslow,30910.0,0.0,17.0,7.0,18.0,22.0,8.0,0.0
W1,KINGS AVENUE / ATKINS ROAD,1051.08607,51.44839920682466,-0.13176506865085127,SW4 8BT,E01003162,E09000022,Lambeth,98625.0,2.0,44.0,29.0,67.0,62.0,15.0,0.0
W13,RAVENSHEAD CLOSE,59.31908,51.33774022823683,-0.05527990684652723,CR2 8QD,E01001121,E09000008,Croydon,16970.0,0.0,7.0,3.0,9.0,14.0,2.0,0.0
W14,HAWTHORN CRESCENT,35.09614,51.339514682808314,-0.05816246886729131,CR2 8RL,E01001121,E09000008,Croydon,16970.0,0.0,7.0,3.0,9.0,14.0,2.0,0.0
W15,SELSDON LIBRARY,332.40874,51.34269986062617,-0.06315385877706116,CR2 8LA,E01001125,E09000008,Croydon,46970.0,1.0,10.0,5.0,20.0,19.0,3.0,0.0
W18,SOPWITH WAY,110.92259,51.479495720631945,-0.14878438450950268,SW1V 4BE,E01033597,E09000033,Westminster,1406220.0,20.0,70.0,15.0,141.0,72.0,13.0,0.0
W19,SOPWITH WAY,344.85779,51.47985905510373,-0.14901449772559167,SW11 4NJ,E01004560,E09000032,Wandsworth,245740.0,5.0,32.0,7.0,54.0,46.0,10.0,0.0
W20,WESTERN ROAD,75.36034,51.36055301419605,-0.2026656751414786,SM1 2SU,E01004162,E09000029,Sutton,64760.0,4.0,21.0,16.0,35.0,28.0,7.0,0.0
W23,ST GEORGE'S HOSPITAL / LANESBOROUGH WING,133.92638,51.427490758151094,-0.1716445055481972,SW17 0QW,E01004616,E09000032,Wandsworth,289410.0,4.0,65.0,46.0,110.0,101.0,18.0,0.0
W24,ST GEORGE'S / UNIVERSITY OF LONDON,84.4402,51.42759125405953,-0.17520797246789777,SW17 0RE,E01004617,E09000032,Wandsworth,137260.0,4.0,46.0,31.0,69.0,62.0,11.0,0.0
W25,ST GEORGE'S HOSPITAL / ST JAMES WING,76.79832999999999,51.425613503433766,-0.17409285603718128,SW17 0QT,E01004617,E09000032,Wandsworth,137260.0,4.0,46.0,31.0,69.0,62.0,11.0,0.0
W26,BANDON HILL CEMETERY,12.17951,51.36606911309237,-0.13218704946350823,SM6 8JQ,E01004077,E09000029,Sutton,57075.0,0.0,15.0,12.0,27.0,22.0,3.0,0.0
W27,MORDEN PARK BAPTIST CHURCH,57.73521,51.39038997266159,-0.22207921510291892,SM4 4SS,E01003422,E09000024,Merton,39100.0,1.0,11.0,15.0,22.0,23.0,3.0,0.0
W28,ARAGON SCHOOL,25.02549,51.38899504386738,-0.21786456325102777,SM4 4PG,E01003422,E09000024,Merton,39100.0,1.0,11.0,15.0,22.0,23.0,3.0,0.0
W29,ARAGON SCHOOL,13.55806,51.38898689868296,-0.21851165561666339,SM4 4PL,E01003422,E09000024,Merton,39100.0,1.0,11.0,15.0,22.0,23.0,3.0,0.0
W3,SHOTFIELD,34.63322,51.356702440752535,-0.15169933703577085,SM6 0EU,E01004177,E09000029,Sutton,62850.0,1.0,18.0,12.0,28.0,26.0,6.0,0.0
W30,KING GEORGE'S FIELD,12.75662,51.38766066417019,-0.21468261875328398,SM4 4PN,E01003417,E09000024,Merton,59545.0,1.0,15.0,18.0,27.0,30.0,5.0,0.0
W31,KING GEORGE'S FIELD,10.21803,51.38768368627297,-0.21442301960766325,SM4 4PF,E01003417,E09000024,Merton,59545.0,1.0,15.0,18.0,27.0,30.0,5.0,0.0
W32,DUDLEY DRIVE,13.1781,51.386274248667775,-0.2122214839645041,SM4 4PE,E01003417,E09000024,Merton,59545.0,1.0,15.0,18.0,27.0,30.0,5.0,0.0
W33,CENTRAL ROAD,19.04883,51.39176586612041,-0.20145714314850027,SM4 5NX,E01003452,E09000024,Merton,79150.0,2.0,21.0,20.0,35.0,38.0,9.0,0.0
W34,CENTRAL ROAD,84.58655,51.39142688857017,-0.20046428438016706,SM4 5NW,E01003452,E09000024,Merton,79150.0,2.0,21.0,20.0,35.0,38.0,9.0,0.0
W4,SHANNON CORNER SUPERSTORES,102.20967,51.402231185475884,-0.2410145391702226,KT3 4PJ,E01003471,E09000024,Merton,72765.0,2.0,16.0,12.0,33.0,22.0,8.0,0.0
W43,SUTTON PARK ROAD,113.62159,51.360709633759775,-0.19530519044312178,SM1 2AN,E01004156,E09000029,Sutton,73960.0,4.0,25.0,15.0,36.0,31.0,6.0,0.0
W44,FAIRFIELD ROAD,36.61538,51.37140393992903,-0.08662618083799749,CR0 5NF,E01001046,E09000008,Croydon,80990.0,4.0,26.0,18.0,35.0,39.0,9.0,0.0
W45,FAIRFIELD ROAD,68.27033,51.37166877335473,-0.08687375674574929,CR0 5UE,E01001046,E09000008,Croydon,80990.0,4.0,26.0,18.0,35.0,39.0,9.0,0.0
W46,MORDEN STATION,1762.66638,51.40209422566662,-0.19475489891336115,SM4 5AZ,E01003427,E09000024,Merton,136020.0,4.0,37.0,35.0,67.0,55.0,9.0,0.0
W48,MORDEN STATION,3111.92809,51.40248868498679,-0.19409239841516124,SM4 5BE,E01003427,E09000024,Merton,136020.0,4.0,37.0,35.0,67.0,55.0,9.0,0.0
W5,TILFORD AVENUE,32.18596,51.348410194587046,-0.015337034633478379,CR0 0PH,E01001053,E09000008,Croydon,3250.0,0.0,3.0,3.0,5.0,6.0,0.0,0.0
W6,BETCHWORTH WAY,41.51457,51.34787783881998,-0.01788744758018903,CR0 0PA,E01001053,E09000008,Croydon,3250.0,0.0,3.0,3.0,5.0,6.0,0.0,0.0
W7,HAWTHORN CRESCENT,9.775,51.33951254180242,-0.05803334100633481,CR2 8PD,E01001121,E09000008,Croydon,16970.0,0.0,7.0,3.0,9.0,14.0,2.0,0.0
10319,FOREST ROAD,464.29462,51.58766670051443,-0.04026609269338671,E17 6HJ,E01004461,E09000031,Waltham Forest,248850.0,6.0,80.0,39.0,119.0,110.0,24.0,0.0
10321,BLENHEIM ROAD,41.86058,51.58940958619149,-0.03962806826458771,E17 6HJ,E01004461,E09000031,Waltham Forest,248850.0,6.0,80.0,39.0,119.0,110.0,24.0,0.0
1067,FULHAM ROAD / BEAUFORT STREET,812.96998,51.48756049723168,-0.17854747787169023,SW7 3BQ,E01002895,E09000020,Kensington and Chelsea,444355.0,6.0,42.0,13.0,77.0,42.0,11.0,0.0
1071,ONSLOW SQUARE,210.91531,51.492273752207865,-0.17226615793356845,SW7 3NP,E01002822,E09000020,Kensington and Chelsea,2003730.0,31.0,107.0,25.0,208.0,99.0,28.0,0.0
10829,COOMBE ROAD,442.4282,51.36820937898078,-0.0992007470707228,CR0 1QH,E01001043,E09000008,Croydon,105015.0,5.0,32.0,20.0,50.0,49.0,8.0,0.0
11154,ROYAL BROMPTON HOSP / ROYAL MARSDEN HOSP,333.37548,51.4907227999896,-0.17372545882011017,SW3 6RS,E01002822,E09000020,Kensington and Chelsea,2003730.0,31.0,107.0,25.0,208.0,99.0,28.0,0.0
11155,CHELSEA AND WESTMINSTER HOSPITAL,1779.21988,51.485148943170394,-0.18250360505684948,SW10 9FW,E01002895,E09000020,Kensington and Chelsea,444355.0,6.0,42.0,13.0,77.0,42.0,11.0,0.0
11224,QUEEN'S GATE,440.50565,51.501514673740154,-0.1813050604367133,SW7 5ET,E01004689,E09000033,Westminster,1959415.0,30.0,93.0,22.0,182.0,88.0,23.0,0.0
1130,SPA ROAD,224.19667,51.49481958266696,-0.07618988862128173,SE1 3BW,E01003978,E09000028,Southwark,1123615.0,5.0,34.0,25.0,78.0,66.0,19.0,0.0
11306,ROYAL BROMPTON HOSP / ROYAL MARSDEN HOSP,641.45284,51.490368255456765,-0.17405653142432023,SW3 6HR,E01002822,E09000020,Kensington and Chelsea,2003730.0,31.0,107.0,25.0,208.0,99.0,28.0,0.0
11363,CHENIES PLACE,626.02541,51.534017837179334,-0.12954485259573595,NW1 1HA,E01000953,E09000007,Camden,2280775.0,29.0,115.0,48.0,253.0,142.0,34.0,1.0
11366,CHENIES PLACE,122.49325,51.534457235135534,-0.13003149676578213,NW1 1UL,E01000953,E09000007,Camden,2280775.0,29.0,115.0,48.0,253.0,142.0,34.0,1.0
11490,FRIARY ROAD,219.19858,51.51757826500798,-0.2609615295774307,W3 6YE,E01001238,E09000009,Ealing,137735.0,3.0,33.0,9.0,52.0,34.0,9.0,0.0
11500,WALES FARM ROAD,32.41863,51.52050291044408,-0.26292575870603785,W3 6RT,E01001238,E09000009,Ealing,137735.0,3.0,33.0,9.0,52.0,34.0,9.0,0.0
11567,LATYMER UPPER SCHOOL / PLAYING FIELDS,289.67373,51.5166576841002,-0.2288845897894547,W12 0EB,E01001874,E09000013,Hammersmith and Fulham,436730.0,5.0,65.0,16.0,107.0,80.0,16.0,0.0
11692,ST STEPHENS GARDENS,348.05072,51.51857101350703,-0.19629331309654455,W2 5NJ,E01033607,E09000033,Westminster,813455.0,24.0,73.0,13.0,127.0,69.0,14.0,0.0
11693,ST STEPHENS GARDENS,448.58769,51.51798110030436,-0.19594186908135952,W2 5QP,E01033607,E09000033,Westminster,813455.0,24.0,73.0,13.0,127.0,69.0,14.0,0.0
11711,CHARFIELD COURT,335.78147,51.52399407653233,-0.18816501108687977,W9 2JD,E01033608,E09000033,Westminster,1140950.0,25.0,82.0,17.0,146.0,78.0,16.0,0.0
1179,HEATHCOTE STREET,202.72381,51.52681172717246,-0.1181052787462945,WC1X 8LH,E01000940,E09000007,Camden,2397225.0,34.0,146.0,53.0,283.0,187.0,47.0,0.0
118,PALACE GATE,313.99618,51.50146822255224,-0.18294944933335872,SW7 5EE,E01004689,E09000033,Westminster,1959415.0,30.0,93.0,22.0,182.0,88.0,23.0,0.0
12181,STATION ROAD,299.4191,51.52984408031943,-0.4818654415361726,UB8 2EE,E01033724,E09000017,Hillingdon,50825.0,2.0,8.0,5.0,14.0,13.0,2.0,1.0
12182,STATION ROAD,208.18232,51.52976542349773,-0.4820410579718747,UB8 2DX,E01033724,E09000017,Hillingdon,50825.0,2.0,8.0,5.0,14.0,13.0,2.0,1.0
12184,COWLEY MILL ROAD,335.4233,51.53831679535584,-0.48203056052701415,UB8 2LR,E01033724,E09000017,Hillingdon,50825.0,2.0,8.0,5.0,14.0,13.0,2.0,1.0
1275,ROBERT STREET,274.03885,51.527065575993525,-0.13852288546492628,NW1 2EU,E01000950,E09000007,Camden,2173525.0,30.0,99.0,38.0,221.0,119.0,31.0,1.0
1277,SILVERDALE,198.7686,51.53074478235239,-0.1386034916549845,NW1 3FA,E01000950,E09000007,Camden,2173525.0,30.0,99.0,38.0,221.0,119.0,31.0,1.0
1282,MURRAY STREET,154.03501,51.544131706576714,-0.13559110791950443,NW1 9HJ,E01000865,E09000007,Camden,1507800.0,18.0,80.0,39.0,173.0,101.0,25.0,1.0
1283,MURRAY STREET,43.96305,51.54426765124655,-0.13565766040738697,NW1 9HA,E01000865,E09000007,Camden,1507800.0,18.0,80.0,39.0,173.0,101.0,25.0,1.0
1291,HORNSEY ROAD,2394.5001,51.559797571953666,-0.11595039833732904,N7 6BT,E01002731,E09000019,Islington,828050.0,12.0,92.0,50.0,169.0,123.0,29.0,1.0
13647,ALSCOT ROAD,500.75544,51.493690870132504,-0.07426379016261084,SE1 3AL,E01003978,E09000028,Southwark,1123615.0,5.0,34.0,25.0,78.0,66.0,19.0,0.0
13648,ALSCOT ROAD,606.50981,51.49359556577421,-0.07448389603911554,SE1 3BL,E01003978,E09000028,Southwark,1123615.0,5.0,34.0,25.0,78.0,66.0,19.0,0.0
13811,ELVERSON ROAD,29.04985,51.468139788621386,-0.018496583786047256,SE8 4JH,E01003296,E09000023,Lewisham,323575.0,7.0,34.0,29.0,62.0,71.0,13.0,0.0
13824,TRAFALGAR ESTATE,384.66294,51.48323735002738,-0.001999084709048529,SE10 9NS,E01001668,E09000011,Greenwich,144385.0,1.0,20.0,16.0,35.0,33.0,7.0,0.0
13825,TRAFALGAR ESTATE,157.5169,51.48292635837172,-0.002747217565459124,SE10 9NB,E01001668,E09000011,Greenwich,144385.0,1.0,20.0,16.0,35.0,33.0,7.0,0.0
13834,CHRIST CHURCH PRIMARY SCHOOL,86.99313,51.48782818550647,0.00773724928058081,SE10 0EY,E01001667,E09000011,Greenwich,136385.0,1.0,18.0,19.0,35.0,34.0,10.0,0.0
1423,MILE END STATION,353.12854,51.52375008186839,-0.03450643192230514,E1 4PJ,E01004262,E09000030,Tower Hamlets,1296555.0,10.0,65.0,20.0,122.0,107.0,33.0,0.0
14231,QUEENSBRIDGE ROAD,604.59671,51.53092461334173,-0.07070325979959863,E2 7SH,E01004318,E09000030,Tower Hamlets,1255945.0,11.0,69.0,19.0,119.0,108.0,31.0,0.0
14452,GREENWICH TRUST SCHOOL,263.34331,51.49075689535553,0.04072430478454618,SE7 8LR,E01001711,E09000011,Greenwich,64185.0,3.0,20.0,17.0,33.0,32.0,8.0,0.0
14485,BOW COMMON LANE,0.05744,51.52216007300204,-0.034070370345561665,E1 4PJ,E01004262,E09000030,Tower Hamlets,1296555.0,10.0,65.0,20.0,122.0,107.0,33.0,0.0
14931,CANONS PARK STATION,800.2078,51.607376754786145,-0.29538381978102113,HA8 6QX,E01002117,E09000015,Harrow,81920.0,4.0,32.0,16.0,50.0,38.0,12.0,0.0
150,PICCADILLY CIRCUS,1666.92935,51.50996281663343,-0.13688550542493647,W1B 5HB,E01033596,E09000033,Westminster,2513590.0,40.0,146.0,49.0,282.0,179.0,43.0,0.0
15086,GROVE PARK,205.26629,51.59125175603656,-0.26578637999015253,NW9 0EF,E01000588,E09000005,Brent,65740.0,3.0,26.0,16.0,42.0,33.0,7.0,0.0
15087,KINGSBURY HEALTH AND WELLBEING,332.10533,51.59275066586211,-0.26620571488275124,NW9 0EW,E01000588,E09000005,Brent,65740.0,3.0,26.0,16.0,42.0,33.0,7.0,0.0
15111,BROAD GREEN AVENUE,2086.88135,51.385476224777754,-0.10981041064481638,CR0 2SW,E01001117,E09000008,Croydon,85205.0,4.0,27.0,17.0,35.0,33.0,4.0,0.0
15160,CUBITT TOWN SCHOOL,151.71561,51.49430567624029,-0.008242873191252727,E14 3HW,E01004215,E09000030,Tower Hamlets,235310.0,1.0,34.0,20.0,50.0,62.0,17.0,0.0
15585,WINIFRED ROAD,102.72679,51.56123253406904,0.14163996570678228,RM8 1DJ,E01000109,E09000002,Barking and Dagenham,48640.0,1.0,22.0,9.0,30.0,31.0,7.0,0.0
15659,BOSTON MANOR ROAD,214.28865,51.48706195696755,-0.31606396164515077,TW8 9GX,E01002684,E09000018,Hounslow,131350.0,3.0,30.0,19.0,46.0,32.0,12.0,0.0
15704,NEW ROAD,330.05016,51.48890080750613,-0.30140490289516764,TW8 0LS,E01002568,E09000018,Hounslow,102175.0,3.0,23.0,12.0,35.0,25.0,10.0,0.0
15705,NEW ROAD,229.72949,51.488684064258365,-0.3013409376894954,TW8 0LJ,E01002568,E09000018,Hounslow,102175.0,3.0,23.0,12.0,35.0,25.0,10.0,0.0
15803,HAVEN GREEN,11.74742,51.51523881253969,-0.30509496499058614,W5 2UU,E01001221,E09000009,Ealing,219745.0,5.0,59.0,24.0,89.0,50.0,18.0,0.0
15945,PARK LANE,1108.9165,51.55351478293156,-0.2942534922930019,HA9 7AY,E01000635,E09000005,Brent,158230.0,7.0,54.0,18.0,92.0,64.0,20.0,0.0
15979,HAYES & HARLINGTON STATION,5356.2401,51.5030593171057,-0.4207855572977446,UB3 4BX,E01002407,E09000017,Hillingdon,71675.0,0.0,29.0,14.0,44.0,34.0,9.0,0.0
16103,LYCEE INTERNATIONAL / KINGS DRIVE,1829.93986,51.5653203078571,-0.27570428452171253,HA9 9EX,E01000482,E09000005,Brent,122705.0,4.0,44.0,22.0,80.0,49.0,16.0,0.0
16163,CLAYTON ROAD,921.15482,51.504413473356415,-0.41984540233121287,UB3 4DQ,E01002407,E09000017,Hillingdon,71675.0,0.0,29.0,14.0,44.0,34.0,9.0,0.0
16217,HOUNSLOW EAST STATION,728.85376,51.47293697074106,-0.35677167000385124,TW3 1QA,E01002642,E09000018,Hounslow,112040.0,2.0,32.0,16.0,45.0,36.0,15.0,0.0
16218,HOUNSLOW EAST STATION,739.60783,51.47346229666767,-0.35704077689484115,TW3 4AB,E01002642,E09000018,Hounslow,112040.0,2.0,32.0,16.0,45.0,36.0,15.0,0.0
16312,TOWNFIELD ROAD,294.46439,51.51294796329945,-0.4199104138880117,UB3 2LD,E01002406,E09000017,Hillingdon,65475.0,2.0,27.0,14.0,41.0,35.0,8.0,0.0
16313,TOWNFIELD ROAD,135.86733999999998,51.51260991074128,-0.42018151438468965,UB3 2LD,E01002406,E09000017,Hillingdon,65475.0,2.0,27.0,14.0,41.0,35.0,8.0,0.0
16314,BOTWELL LANE,322.431,51.51005569336959,-0.4208174647777032,UB3 2LA,E01002406,E09000017,Hillingdon,65475.0,2.0,27.0,14.0,41.0,35.0,8.0,0.0
16315,BOTWELL LANE,98.12593,51.509300892649684,-0.4208579717916514,UB3 2LU,E01002406,E09000017,Hillingdon,65475.0,2.0,27.0,14.0,41.0,35.0,8.0,0.0
16389,YIEWSLEY LIBRARY,527.61891,51.51508630276084,-0.4741123991382433,UB7 7BE,E01002554,E09000017,Hillingdon,66600.0,2.0,14.0,6.0,24.0,19.0,3.0,1.0
16414,CORBINS LANE,350.22573,51.5650928334975,-0.36085323263096186,HA2 8DH,E01002213,E09000015,Harrow,85275.0,5.0,42.0,15.0,62.0,31.0,12.0,0.0
1644,HYDE PARK STREET,119.40178,51.512459586976085,-0.16693305506462836,W2 2UH,E01004689,E09000033,Westminster,1959415.0,30.0,93.0,22.0,182.0,88.0,23.0,0.0
16447,HONEY HILL,74.16214,51.54817916616131,-0.4632271182186798,UB10 9NF,E01002515,E09000017,Hillingdon,60900.0,2.0,10.0,3.0,20.0,15.0,6.0,1.0
16448,HONEY HILL,94.50693,51.54777672626042,-0.46476945221371946,UB10 9NS,E01002515,E09000017,Hillingdon,60900.0,2.0,10.0,3.0,20.0,15.0,6.0,1.0
16449,HILLINGDON / T A CENTRE,24.29231,51.54771867895834,-0.4699634639659911,UB10 9NQ,E01002515,E09000017,Hillingdon,60900.0,2.0,10.0,3.0,20.0,15.0,6.0,1.0
16563,BERESFORD AVENUE,216.71182,51.54066749681996,-0.2778187042819255,NW10 7UD,E01000600,E09000005,Brent,165660.0,5.0,47.0,17.0,73.0,56.0,12.0,0.0
16564,BERESFORD AVENUE,349.1302,51.54027279650344,-0.27849693929724795,NW10 7UD,E01000600,E09000005,Brent,165660.0,5.0,47.0,17.0,73.0,56.0,12.0,0.0
16573,CONDUIT STREET / HAMLEYS TOY STORE,497.83758,51.51237104716523,-0.14017401562204868,W1S 2HR,E01033596,E09000033,Westminster,2513590.0,40.0,146.0,49.0,282.0,179.0,43.0,0.0
16574,CONDUIT STREET / HAMLEYS TOY STORE,1862.01369,51.51233007558055,-0.13985862585957884,W1B 5TJ,E01033596,E09000033,Westminster,2513590.0,40.0,146.0,49.0,282.0,179.0,43.0,0.0
