borough,STOPCODE,alpha
Bromley,19737,0.36556268
Bromley,19738,0.31023565
Bromley,19739,0.31004193
Bromley,19740,0.29624918
Bromley,19741,0.29598296
Bromley,19742,0.27220574
Bromley,19744,0.30047372
Bromley,19745,0.29414555
Bromley,19747,0.29692692
Bromley,19748,0.32320037
Bromley,19749,0.32356033
Bromley,19750,0.37503943
Bromley,19751,0.4415819
Bromley,19755,0.36810187
Bromley,19756,0.3194941
Bromley,19757,0.31887233
Bromley,19758,0.31888157
Bromley,19759,0.2616228
Bromley,19760,0.2756652
Bromley,19761,0.3948687
Bromley,19762,0.38082448
Bromley,19763,0.4086134
Bromley,19764,0.41895497
Bromley,19765,0.4260886
Bromley,19766,0.45134053
Bromley,19767,0.35562995
Bromley,19768,0.3734928
Bromley,19769,0.37589446
Bromley,19770,0.43291625
Bromley,19771,0.4351252
Bromley,19772,0.44624498
Bromley,19773,0.35336465
Bromley,19774,0.26917776
Bromley,19775,0.354545
Bromley,19776,0.269884
Bromley,19777,0.26958543
Bromley,19778,0.33639166
Bromley,19779,0.33483058
Bromley,19780,0.37585235
Bromley,19781,0.41505355
Bromley,19782,0.4462444
Bromley,19783,0.43831673
Bromley,19918,0.3383913
Bromley,20099,0.32187828
Bromley,20131,0.23463136
Bromley,20132,0.31181934
Bromley,20133,0.31563777
Bromley,20159,0.3978091
Bromley,20160,0.4284152
Bromley,20170,0.34224913
Bromley,20172,0.31621674
Bromley,20402,0.32371214
Bromley,20403,0.3333231
Bromley,20466,0.2929923
Bromley,20467,0.2921885
Bromley,20588,0.26908138
Bromley,20691,0.4238956
Bromley,20692,0.43126327
Bromley,20716,0.5606608
Bromley,20750,0.35070142
Bromley,20836,0.30190262
Bromley,20837,0.38989145
Bromley,20914,0.30441436
Bromley,20915,0.3228217
Bromley,20979,0.4866692
Bromley,20980,0.37385875
Bromley,20981,0.3806855
Bromley,2128,0.41274127
Bromley,2131,0.4673867
Bromley,21529,0.32328314
Bromley,21558,0.45118672
Bromley,22398,0.39302254
Bromley,24135,0.4160901
Bromley,24843,0.30109638
Bromley,24961,0.30492362
Bromley,25115,0.35157007
Bromley,25271,0.41299292
Bromley,25272,0.41603234
Bromley,25282,0.23570429
Bromley,25288,0.29481146
Bromley,25289,0.30384752
Bromley,25371,0.310767
Bromley,25372,0.30200362
Bromley,25373,0.3054688
Bromley,25374,0.3060692
Bromley,25375,0.30353087
Bromley,25376,0.30093795
Bromley,25472,0.3250103
Bromley,25959,0.30058694
Bromley,25960,0.30950007
Bromley,26124,0.3040799
Bromley,26125,0.28742763
Bromley,26126,0.29731518
Bromley,26127,0.30761757
Bromley,26128,0.33659104
Bromley,26129,0.3447951
Bromley,26130,0.33512175
Bromley,26131,0.32249835
Bromley,26132,0.3210456
Bromley,26133,0.3430959
Bromley,26134,0.3749108
Bromley,26136,0.39310086
Bromley,26137,0.3738028
Bromley,26138,0.37537718
Bromley,26139,0.4169946
Bromley,26140,0.38378078
Bromley,26141,0.40155333
Bromley,26142,0.41498107
Bromley,26143,0.45908868
Bromley,26906,0.28249824
Bromley,26907,0.2928722
Bromley,26908,0.29053357
Bromley,26909,0.4357204
Bromley,26910,0.47029886
Bromley,26911,0.4556224
Bromley,26912,0.45479888
Bromley,26914,0.31572384
Bromley,26915,0.30200827
Bromley,26920,0.28146422
Bromley,26922,0.3491331
Bromley,26923,0.25272426
Bromley,26924,0.471042
Bromley,26925,0.45254335
Bromley,26926,0.48430565
Bromley,26927,0.49629304
Bromley,26965,0.37515005
Bromley,26966,0.38178247
Bromley,26994,0.42407718
Bromley,27556,0.32720375
Bromley,27557,0.33602422
Bromley,27601,0.33298954
Bromley,27602,0.19854115
Bromley,27603,0.22882098
Bromley,27604,0.2554738
Bromley,27605,0.22680952
Bromley,27606,0.42065594
Bromley,27612,0.2870201
Bromley,27732,0.29075795
Bromley,27733,0.28109905
Bromley,27780,0.39139086
Bromley,27850,0.3592967
Bromley,27955,0.33760554
Bromley,27956,0.33773685
Bromley,27957,0.3654965
Bromley,27961,0.36888692
Bromley,27962,0.294176
Bromley,28146,0.28562677
Bromley,28147,0.27351618
Bromley,28770,0.3092269
Bromley,28771,0.30965155
Bromley,28772,0.36635432
Bromley,29841,0.38265097
Bromley,30011,0.4147699
Bromley,30012,0.45748734
Bromley,31173,0.45139843
Bromley,31250,0.37619263
Bromley,31326,0.40671352
Bromley,31327,0.3938747
Bromley,3231,0.3349651
Bromley,33144,0.47963586
Bromley,33221,0.43029156
Bromley,33222,0.42859146
Bromley,33223,0.40161917
Bromley,33224,0.43891773
Bromley,33225,0.34333837
Bromley,33226,0.322507
Bromley,33227,0.32267612
Bromley,33228,0.3225274
Bromley,33229,0.36533827
Bromley,33230,0.33956257
Bromley,33231,0.3124572
Bromley,33313,0.29668152
Bromley,33726,0.4179642
Bromley,33842,0.4529938
Bromley,34256,0.34638077
Bromley,34271,0.2963468
Bromley,34272,0.4348062
Bromley,34273,0.43901893
Bromley,34274,0.37653676
Bromley,34275,0.41144916
Bromley,34276,0.29443392
Bromley,34698,0.50446254
Bromley,35033,0.23864189
Bromley,35572,0.42056155
Bromley,35670,0.35990742
Bromley,35743,0.40489846
Bromley,3619,0.34732196
Bromley,36645,0.38864702
Bromley,36646,0.41803345
Bromley,36951,0.5012886
Bromley,36953,0.49248272
Bromley,37087,0.47463936
Bromley,37346,0.41474846
Bromley,37348,0.48698258
Bromley,37350,0.29906142
Bromley,37351,0.4230361
Bromley,37359,0.4003858
Bromley,3911,0.36365774
Bromley,3912,0.34332308
Bromley,3922,0.29778948
Bromley,3923,0.297646
Bromley,3924,0.3472682
Bromley,40060,0.3748601
Bromley,40105,0.48620906
Bromley,40106,0.49274516
Bromley,40107,0.48652333
Bromley,40118,0.39943728
Bromley,40119,0.3542512
Bromley,40120,0.28505027
Bromley,40121,0.29651472
Bromley,40122,0.28734928
Bromley,40123,0.3073638
Bromley,40124,0.2729234
Bromley,40125,0.26041117
Bromley,40126,0.26202434
Bromley,40130,0.28990227
Bromley,40131,0.2456011
Bromley,40132,0.2270273
Bromley,40133,0.24178292
Bromley,40134,0.23041289
Bromley,40135,0.26001504
Bromley,40136,0.2611212
Bromley,40137,0.23640129
Bromley,40139,0.25598085
Bromley,40140,0.28022867
Bromley,40141,0.26490813
Bromley,40142,0.26732162
Bromley,40143,0.2599906
Bromley,40144,0.2606743
Bromley,40145,0.2359007
Bromley,40146,0.23475438
Bromley,40147,0.2914858
Bromley,40148,0.28957057
Bromley,40149,0.34088707
Bromley,40150,0.30562103
Bromley,40151,0.406192
Bromley,40152,0.39206573
Bromley,40153,0.3331876
Bromley,40154,0.31912142
Bromley,40155,0.25289842
Bromley,40156,0.25576898
Bromley,40157,0.2554497
Bromley,40158,0.25130388
Bromley,40159,0.25389415
Bromley,40162,0.2584077
Bromley,40163,0.3577696
Bromley,40164,0.40009752
Bromley,40165,0.3625657
Bromley,40166,0.29819393
Bromley,40167,0.29321852
Bromley,40168,0.2812895
Bromley,40169,0.2991969
Bromley,40170,0.31044924
Bromley,40171,0.25220856
Bromley,40172,0.2299532
Bromley,40173,0.2993264
Bromley,40174,0.28050244
Bromley,40175,0.29407784
Bromley,40176,0.27070013
Bromley,40178,0.2951972
Bromley,40188,0.3822127
Bromley,40189,0.3691419
Bromley,40190,0.36202535
Bromley,40191,0.30864328
Bromley,40192,0.2690373
Bromley,40193,0.36768594
Bromley,40196,0.40403092
Bromley,40197,0.39957264
Bromley,40198,0.30560207
Bromley,40199,0.30005884
Bromley,40201,0.3152717
Bromley,40202,0.29749462
Bromley,40207,0.4101216
Bromley,40208,0.36360365
Bromley,40209,0.38692227
Bromley,40210,0.38920277
Bromley,40211,0.41482502
Bromley,40212,0.40461478
Bromley,40213,0.40008104
Bromley,40214,0.39641637
Bromley,40223,0.3683293
Bromley,40224,0.47089806
Bromley,40225,0.3013909
Bromley,40232,0.4484599
Bromley,40233,0.37392014
Bromley,40236,0.5009589
Bromley,40237,0.36923587
Bromley,40238,0.27945656
Bromley,40239,0.30329517
Bromley,40240,0.31098062
Bromley,40241,0.3163287
Bromley,40242,0.311642
Bromley,40243,0.31606168
Bromley,40244,0.36626697
Bromley,40245,0.28340513
Bromley,40250,0.37422252
Bromley,40251,0.41622928
Bromley,4074,0.42889732
Bromley,4075,0.4166314
Bromley,4083,0.3662895
Bromley,43011,0.29821306
Bromley,43015,0.43861935
Bromley,4783,0.4273023
Bromley,6560,0.35569778
Bromley,6561,0.3457067
Bromley,6580,0.33522457
Bromley,6581,0.3895044
Bromley,6582,0.34727916
Bromley,6587,0.37195733
Bromley,6593,0.47546268
Bromley,6594,0.35718352
Bromley,6595,0.35017088
Bromley,6599,0.4691546
Bromley,6601,0.36287722
Bromley,6602,0.39672998
Bromley,7722,0.38662538
Bromley,7723,0.36112168
Bromley,8204,0.38418552
Bromley,8239,0.38127092
Bromley,9350,0.34167725
Bromley,9470,0.3814838
Bromley,9471,0.3812177
Bromley,975,0.46438095
Bromley,BP013,0.28263327
Bromley,BP014,0.2955291
Bromley,BP056,0.52079123
Bromley,BP087,0.4245302
Bromley,BP1026,0.4452078
Bromley,BP1028,0.45700336
Bromley,BP1096,0.23368606
Bromley,BP1160,0.46149138
Bromley,BP1161,0.46226105
Bromley,BP1162,0.28941944
Bromley,BP1163,0.2902836
Bromley,BP1164,0.2934506
Bromley,BP1228,0.294105
Bromley,BP1238,0.3324346
Bromley,BP1239,0.52677786
Bromley,BP1240,0.5314039
Bromley,BP1241,0.5316237
Bromley,BP1242,0.5225026
Bromley,BP1243,0.43947002
Bromley,BP1244,0.33292896
Bromley,BP1246,0.38371876
Bromley,BP1247,0.33227643
Bromley,BP1248,0.25797886
Bromley,BP1249,0.2932837
Bromley,BP1250,0.30578065
Bromley,BP1253,0.2942511
Bromley,BP1254,0.3402033
Bromley,BP1255,0.42701018
Bromley,BP1294,0.4338158
Bromley,BP1321,0.25924644
Bromley,BP1341,0.27293968
Bromley,BP1342,0.3851251
Bromley,BP1343,0.34621856
Bromley,BP1348,0.31304926
Bromley,BP136,0.4267768
Bromley,BP139,0.43536538
Bromley,BP142,0.4327909
Bromley,BP1457,0.25323683
Bromley,BP1458,0.3070289
Bromley,BP1459,0.2766275
Bromley,BP1460,0.24570219
Bromley,BP166,0.27180293
Bromley,BP1681,0.5097976
Bromley,BP2030,0.35793313
Bromley,BP2031,0.29326543
Bromley,BP2032,0.26318386
Bromley,BP2033,0.32923335
Bromley,BP2034,0.32926482
Bromley,BP2035,0.28715923
Bromley,BP2036,0.32956535
Bromley,BP2039,0.3409787
Bromley,BP2040,0.33622634
Bromley,BP2041,0.30126128
Bromley,BP2042,0.25457606
Bromley,BP2049,0.34229237
Bromley,BP2050,0.3357458
Bromley,BP2051,0.26201117
Bromley,BP210,0.44570166
Bromley,BP2185,0.39429075
Bromley,BP2186,0.39793205
Bromley,BP2187,0.36849862
Bromley,BP2188,0.35853624
Bromley,BP2189,0.3585307
Bromley,BP2190,0.43242455
Bromley,BP2191,0.4283592
Bromley,BP2192,0.42640615
Bromley,BP2193,0.42382094
Bromley,BP2194,0.39478523
Bromley,BP2195,0.5044592
Bromley,BP2196,0.5042693
Bromley,BP2197,0.49451545
Bromley,BP2199,0.47041184
Bromley,BP2201,0.48801666
Bromley,BP2202,0.4694541
Bromley,BP2203,0.49575168
Bromley,BP2204,0.30684328
Bromley,BP2205,0.3059669
Bromley,BP2212,0.3855975
Bromley,BP2213,0.38462508
Bromley,BP2214,0.32607588
Bromley,BP2215,0.3305456
Bromley,BP2216,0.3357254
Bromley,BP2217,0.30751395
Bromley,BP2218,0.35600227
Bromley,BP2220,0.35526055
Bromley,BP2221,0.36457765
Bromley,BP2222,0.311462
Bromley,BP2223,0.3034117
Bromley,BP2224,0.41794327
Bromley,BP2225,0.42198396
Bromley,BP2226,0.34667096
Bromley,BP2227,0.37888244
Bromley,BP2229,0.35718867
Bromley,BP2230,0.31804913
Bromley,BP2231,0.31777138
Bromley,BP2232,0.2912265
Bromley,BP2233,0.30357513
Bromley,BP2234,0.30276045
Bromley,BP2235,0.31914058
Bromley,BP2236,0.311391
Bromley,BP2237,0.3186014
Bromley,BP2238,0.32232225
Bromley,BP2239,0.3170542
Bromley,BP2240,0.28258613
Bromley,BP2258,0.3188495
Bromley,BP2286,0.2524568
Bromley,BP2287,0.40099114
Bromley,BP2288,0.38169634
Bromley,BP2289,0.274979
Bromley,BP2290,0.2959233
Bromley,BP2291,0.28367808
Bromley,BP2292,0.27232677
Bromley,BP2293,0.38093925
Bromley,BP2294,0.372792
Bromley,BP2381,0.30863965
Bromley,BP2403,0.40061948
Bromley,BP2404,0.40108567
Bromley,BP2541,0.48759547
Bromley,BP2542,0.45201766
Bromley,BP2543,0.4188161
Bromley,BP2544,0.48984092
Bromley,BP2553,0.42843294
Bromley,BP2554,0.39041057
Bromley,BP2707,0.32323617
Bromley,BP2708,0.3146082
Bromley,BP2709,0.29402605
Bromley,BP2710,0.32243106
Bromley,BP2711,0.32222733
Bromley,BP2712,0.3069757
Bromley,BP2713,0.31742
Bromley,BP2714,0.3063226
Bromley,BP2760,0.373287
Bromley,BP2837,0.33405933
Bromley,BP2838,0.2878224
Bromley,BP2839,0.28850466
Bromley,BP2840,0.34125534
Bromley,BP2841,0.33723754
Bromley,BP2842,0.28821298
Bromley,BP2843,0.32258627
Bromley,BP2844,0.32261837
Bromley,BP2869,0.31217474
Bromley,BP2870,0.30572516
Bromley,BP2871,0.41133168
Bromley,BP2872,0.28735206
Bromley,BP2873,0.2925624
Bromley,BP2874,0.39363587
Bromley,BP2875,0.308849
Bromley,BP2876,0.30955538
Bromley,BP2877,0.38409492
Bromley,BP2878,0.37645888
Bromley,BP2879,0.2948773
Bromley,BP2880,0.26075026
Bromley,BP2881,0.29971576
Bromley,BP2882,0.3383461
Bromley,BP2883,0.2824439
Bromley,BP2884,0.30302835
Bromley,BP2885,0.3072456
Bromley,BP2886,0.33561844
Bromley,BP2896,0.2902165
Bromley,BP2998,0.444411
Bromley,BP2999,0.38260847
Bromley,BP3000,0.3327575
Bromley,BP3001,0.30881396
Bromley,BP3002,0.29032412
Bromley,BP3003,0.2738609
Bromley,BP3004,0.3130845
Bromley,BP3005,0.3265442
Bromley,BP3006,0.40386748
Bromley,BP3007,0.31337842
Bromley,BP3008,0.27422237
Bromley,BP3009,0.2740614
Bromley,BP3010,0.29807502
Bromley,BP3011,0.3073598
Bromley,BP3012,0.3322074
Bromley,BP3233,0.41614577
Bromley,BP3234,0.4171945
Bromley,BP3235,0.38708058
Bromley,BP3237,0.41118374
Bromley,BP3238,0.48060134
Bromley,BP3239,0.3920672
Bromley,BP3240,0.3474924
Bromley,BP3241,0.2693227
Bromley,BP3242,0.26875177
Bromley,BP3243,0.31785893
Bromley,BP3244,0.2983967
Bromley,BP3288,0.293547
Bromley,BP3303,0.2886323
Bromley,BP3336,0.39280814
Bromley,BP3337,0.37572813
Bromley,BP3338,0.38438606
Bromley,BP3339,0.40054655
Bromley,BP3340,0.34118623
Bromley,BP3341,0.34070846
Bromley,BP3343,0.45967272
Bromley,BP3470,0.37880045
Bromley,BP3471,0.33969122
Bromley,BP3495,0.29346693
Bromley,BP3496,0.29781255
Bromley,BP3562,0.26266015
Bromley,BP3680,0.30045784
Bromley,BP3690,0.37958843
Bromley,BP3694,0.3795547
Bromley,BP3992,0.39223328
Bromley,BP3993,0.40552354
Bromley,BP3994,0.39308536
Bromley,BP3995,0.3905925
Bromley,BP3996,0.3969026
Bromley,BP3997,0.43502736
Bromley,BP3998,0.2952567
Bromley,BP3999,0.2643509
Bromley,BP4000,0.38002074
Bromley,BP4001,0.37305477
Bromley,BP4003,0.44592422
Bromley,BP4004,0.4513708
Bromley,BP4005,0.37695718
Bromley,BP4006,0.36760193
Bromley,BP4007,0.32351145
Bromley,BP4008,0.3171404
Bromley,BP4009,0.31064105
Bromley,BP4010,0.31111825
Bromley,BP4011,0.28344882
Bromley,BP4012,0.27815953
Bromley,BP4014,0.27842483
Bromley,BP4015,0.2957871
Bromley,BP4016,0.28412208
Bromley,BP4017,0.26414126
Bromley,BP4018,0.26264417
Bromley,BP4019,0.2776707
Bromley,BP4020,0.4164377
Bromley,BP4021,0.4120832
Bromley,BP4022,0.3554743
Bromley,BP4023,0.3557062
Bromley,BP4024,0.3451049
Bromley,BP4025,0.3298848
Bromley,BP4026,0.35648826
Bromley,BP4027,0.3539794
Bromley,BP4028,0.35415807
Bromley,BP4029,0.35672078
Bromley,BP4030,0.31370375
Bromley,BP4031,0.29644084
Bromley,BP4032,0.36163965
Bromley,BP4033,0.32873416
Bromley,BP4034,0.32776496
Bromley,BP4035,0.31500623
Bromley,BP4036,0.2566485
Bromley,BP4037,0.2576199
Bromley,BP4038,0.34367016
Bromley,BP4039,0.34157455
Bromley,BP4040,0.446086
Bromley,BP4041,0.4479112
Bromley,BP4094,0.39316788
Bromley,BP4126,0.39379084
Bromley,BP4129,0.26487
Bromley,BP4131,0.26343086
Bromley,BP4132,0.27146614
Bromley,BP4133,0.26079714
Bromley,BP4134,0.27000743
Bromley,BP4136,0.3448113
Bromley,BP4137,0.44575438
Bromley,BP4138,0.428201
Bromley,BP4139,0.28718132
Bromley,BP4140,0.28136432
Bromley,BP4141,0.3985046
Bromley,BP4142,0.39844495
Bromley,BP4143,0.39478716
Bromley,BP4144,0.39506862
Bromley,BP4145,0.42079353
Bromley,BP4146,0.4212194
Bromley,BP4147,0.39674023
Bromley,BP4148,0.39942637
Bromley,BP4149,0.43269002
Bromley,BP4150,0.3806655
Bromley,BP4151,0.39154342
Bromley,BP4152,0.26620513
Bromley,BP4153,0.2646464
Bromley,BP4155,0.29083022
Bromley,BP4183,0.31154686
Bromley,BP4192,0.27672765
Bromley,BP4209,0.2757796
Bromley,BP4210,0.39336598
Bromley,BP4315,0.34854713
Bromley,BP4332,0.38181567
Bromley,BP4333,0.36398184
Bromley,BP4341,0.34977886
Bromley,BP4357,0.28768727
Bromley,BP4394,0.3616922
Bromley,BP4395,0.3348782
Bromley,BP4422,0.4973505
Bromley,BP4423,0.49843967
Bromley,BP4424,0.29460052
Bromley,BP4433,0.415394
Bromley,BP4434,0.32865828
Bromley,BP4435,0.3162093
Bromley,BP4440,0.30833125
Bromley,BP4441,0.30119807
Bromley,BP4442,0.3017978
Bromley,BP4443,0.30623683
Bromley,BP4444,0.30776256
Bromley,BP4445,0.3304137
Bromley,BP4446,0.30681676
Bromley,BP4447,0.34616545
Bromley,BP4448,0.34311357
Bromley,BP4449,0.32093996
Bromley,BP4450,0.32450548
Bromley,BP4451,0.32102528
Bromley,BP4452,0.32119486
Bromley,BP4453,0.34303713
Bromley,BP4454,0.34624323
Bromley,BP4455,0.30715698
Bromley,BP4456,0.41724354
Bromley,BP4488,0.34299225
Bromley,BP4616,0.33765072
Bromley,BP4868,0.37236047
Bromley,BP4964,0.3821088
Bromley,BP5182,0.26652476
Bromley,BP5306,0.3005419
Bromley,BP5435,0.27665016
Bromley,BP5436,0.32108834
Bromley,BP5437,0.30077422
Bromley,BP5438,0.29935375
Bromley,BP5439,0.29823726
Bromley,BP5440,0.30652434
Bromley,BP5555,0.477604
Bromley,BP5556,0.47813544
Bromley,BP5873,0.49813268
Bromley,BP5874,0.49979803
Bromley,BP596,0.28109196
Bromley,BP597,0.26258752
Bromley,BP598,0.2623642
Bromley,BP6023,0.20790182
Bromley,BP6146,0.41638678
Bromley,BP6147,0.4522313
Bromley,BP6148,0.37343967
Bromley,BP6156,0.41082203
Bromley,BP6183,0.29289
Bromley,BP6184,0.30385113
Bromley,BP6185,0.30408967
Bromley,BP6187,0.24781139
Bromley,BP6188,0.27277616
Bromley,BP6189,0.31536838
Bromley,BP6190,0.3395638
Bromley,BP6191,0.3150782
Bromley,BP6192,0.33268133
Bromley,BP6193,0.36193144
Bromley,BP6203,0.28055808
Bromley,BP6204,0.2640933
Bromley,BP6214,0.2790246
Bromley,BP6215,0.2850106
Bromley,BP6292,0.26783243
Bromley,BP646,0.29562977
Bromley,BP649,0.30663145
Bromley,BP650,0.38131323
Bromley,BP671,0.48537534
Bromley,BP691,0.34049076
Bromley,BP692,0.26551166
Bromley,BP693,0.30172384
Bromley,BP694,0.3163469
Bromley,BP695,0.35934293
Bromley,BP696,0.3538616
Bromley,BP697,0.34111515
Bromley,BP699,0.2973884
Bromley,BP700,0.3126859
Bromley,BP701,0.33093596
Bromley,BP702,0.3302576
Bromley,BP703,0.34847465
Bromley,BP704,0.35699725
Bromley,BP705,0.34103525
Bromley,BP706,0.2694729
Bromley,BP707,0.2688282
Bromley,BP708,0.23950557
Bromley,BP710,0.34480694
Bromley,BP711,0.40797773
Bromley,BP712,0.42564982
Bromley,BP713,0.4298352
Bromley,BP714,0.24951285
Bromley,BP715,0.26644933
Bromley,BP732,0.31577465
Bromley,BP733,0.2645735
Bromley,BP734,0.3983297
Bromley,BP792,0.33877575
Bromley,BP793,0.3217069
Bromley,BP794,0.3298976
Bromley,BP795,0.31248215
Bromley,BP796,0.24910104
Bromley,BP797,0.3127751
Bromley,BP798,0.24280281
Bromley,BP799,0.25529236
Bromley,BP800,0.32978553
Bromley,BP801,0.29429504
Bromley,BP802,0.2955348
Bromley,BP803,0.26023626
Bromley,BP806,0.32659256
Bromley,BP807,0.31266648
Bromley,BP810,0.37535948
Bromley,BP811,0.3788423
Bromley,BP847,0.46297926
Bromley,HC13,0.34778365
Bromley,HC190,0.41777825
Bromley,HC191,0.2912123
Bromley,HC192,0.43392712
Bromley,HC270,0.244838
Bromley,HC271,0.2699474
Bromley,HC272,0.21715079
Bromley,HC275,0.24529684
Bromley,HC276,0.3194395
Bromley,HC277,0.2856685
Bromley,HC278,0.23801148
Bromley,HC419,0.3267414
Bromley,HC420,0.3149486
Bromley,HC421,0.29230958
Bromley,HC422,0.26164475
Bromley,HC423,0.26139182
Bromley,HC424,0.3457423
Bromley,HC425,0.38280413
Bromley,HC426,0.36976448
Bromley,HC427,0.42713
Bromley,HC428,0.39272106
Bromley,HC429,0.4336643
Bromley,HC430,0.43245187
Bromley,HC431,0.45133904
Bromley,HC432,0.43262324
Bromley,HC433,0.37631115
Bromley,HC434,0.370966
Bromley,HC435,0.29655087
Bromley,HC436,0.34231192
Bromley,HC438,0.3266743
Bromley,HC439,0.34543377
Bromley,HC441,0.2985582
Bromley,HC442,0.29565382
Bromley,HC443,0.29743183
Bromley,HC444,0.29444304
Bromley,HC445,0.31973663
Bromley,HC446,0.31690064
Bromley,HC447,0.3103095
Bromley,HC448,0.31193563
Bromley,HC449,0.3013558
Bromley,HC450,0.29676417
Bromley,HC451,0.36003315
Bromley,HC452,0.31744912
Bromley,HC453,0.40198717
Bromley,HC454,0.38721803
Bromley,HC455,0.43469095
Bromley,HC456,0.40937212
Bromley,HC457,0.41187716
Bromley,HC458,0.4088803
Bromley,HC459,0.4135657
Bromley,HC494,0.3615644
Bromley,HC495,0.31086248
Bromley,HC496,0.3134999
Bromley,HC497,0.30796403
Bromley,HC498,0.30273366
Bromley,HC499,0.28533137
Bromley,HC500,0.27764434
Bromley,HC524,0.281674
Bromley,HC526,0.29589587
Bromley,HC528,0.32079473
Bromley,HC53,0.3560658
Bromley,HC530,0.31893006
Bromley,HC531,0.28357086
Bromley,HC532,0.31273797
Bromley,HC533,0.29525605
Bromley,HC534,0.28089648
Bromley,HC535,0.3155367
Bromley,HC536,0.27608773
Bromley,HC537,0.32756826
Bromley,HC538,0.26857352
Bromley,HC539,0.32766998
Bromley,HC540,0.27172178
Bromley,HC541,0.3230817
Bromley,HC542,0.27946407
Bromley,HC543,0.29304904
Bromley,HC544,0.2999549
Bromley,HC545,0.28455773
Bromley,HC546,0.3750341
Bromley,HC547,0.28781378
Bromley,HC548,0.3018068
Bromley,HC549,0.32838458
Bromley,HC550,0.40046954
Bromley,HC611,0.38106075
Bromley,HC612,0.27868438
Bromley,HC613,0.28010732
Bromley,HC614,0.2789688
Bromley,HC615,0.28175765
Bromley,HC616,0.2826971
Bromley,HC618,0.2506498
Bromley,HC620,0.25890583
Bromley,HC621,0.27594885
Bromley,HC622,0.27675974
Bromley,HC623,0.27376577
Bromley,HC624,0.29141432
Bromley,HC626,0.28021538
Bromley,HC627,0.26906013
Bromley,HC628,0.2899551
Bromley,HC629,0.2767261
Bromley,HC630,0.27291968
Bromley,HC8,0.30280674
Bromley,HC9,0.34582683
Bromley,OC534,0.49837938
Bromley,OC535,0.3071394
Bromley,OC536,0.41559026
Bromley,OC537,0.24897881
Bromley,OC539,0.2446513
Bromley,OC542,0.29547855
Bromley,OC543,0.29692462
Bromley,OC544,0.2783589
Bromley,OC547,0.27628815
Bromley,OC548,0.2630337
Bromley,OC549,0.2563723
Bromley,OC551,0.31439152
Bromley,OC552,0.40532362
Bromley,OC553,0.38690105
Bromley,OC557,0.38301876
Bromley,OC558,0.381391
Bromley,OC559,0.27179217
Bromley,OC560,0.3047441
Bromley,OC561,0.26510102
Bromley,OC562,0.26591966
Bromley,OC563,0.29970795
Bromley,OC564,0.3038773
Bromley,OC565,0.33784476
Bromley,OC579,0.33376294
Bromley,OC756,0.27241024
Bromley,OC757,0.30884203
Bromley,OC758,0.36816603
Bromley,OC759,0.3692197
Bromley,OC760,0.38546175
Bromley,OC761,0.39075038
Bromley,OC762,0.38153425
Bromley,OC768,0.2652867
Bromley,OC770,0.26349047
Bromley,OC771,0.25001416
Bromley,OC772,0.25093064
Bromley,OC774,0.26483065
Bromley,OC776,0.26060787
Bromley,OC777,0.24875735
Bromley,OC779,0.26098204
Bromley,OC780,0.44917038
Bromley,OC783,0.4079886
Bromley,OC784,0.33342248
Bromley,OC787,0.33246896
Bromley,OC789,0.33654886
Bromley,OC816,0.31491455
Bromley,OC818,0.29343694
Bromley,OC819,0.36258617
Bromley,OC820,0.4102151
Bromley,OC822,0.2954542
Bromley,OC947,0.33127698
Bromley,OC948,0.36929667
Bromley,OC949,0.4107427
Bromley,OC969,0.20239516
Bromley,OC970,0.28837958
Bromley,OC971,0.43330312
Bromley,OC974,0.4238975
Bromley,R0388,0.2981323
Bromley,R0389,0.3767614
Bromley,R0392,0.2739856
Bromley,R0393,0.33690494
Bromley,R0394,0.41429013
Bromley,R0395,0.33903235
Bromley,R0396,0.2973843
Bromley,R0397,0.43458706
Bromley,R0398,0.33938617
Bromley,R0405,0.4911232
Bromley,R0416,0.2775327
Bromley,R0501,0.36197516
Bromley,R0504,0.42482427
Bromley,R0507,0.23361343
Bromley,R0509,0.5018296
Bromley,R0512,0.23673919
Bromley,R0514,0.4375925
Bromley,R0516,0.27504653
Bromley,R0517,0.36672917
Bromley,R0520,0.43599543
Bromley,R0528,0.36672097
Bromley,R0551,0.3371741
Bromley,R0553,0.37597585
Bromley,R0557,0.39155617
Bromley,R0599,0.35215
Bromley,R0600,0.331776
Bromley,R0602,0.30349183
Bromley,R0603,0.30615768
Bromley,R0604,0.2941721
Bromley,R0605,0.28982294
Bromley,R0606,0.2885481
Bromley,R0608,0.352342
Bromley,R0611,0.45152575
Bromley,R0612,0.45525634
Bromley,R0613,0.31428623
Bromley,R0614,0.31006512
Bromley,R0615,0.4506264
Bromley,R0664,0.30413508
Bromley,R0775,0.42490482
Bromley,R0776,0.41879764
Bromley,R0777,0.29544964
Bromley,R0778,0.33307242
Bromley,R0783,0.2807471
Bromley,R0859,0.25770074
Bromley,R0860,0.4912173
Bromley,R0882,0.49717772
Bromley,R0891,0.2965219
Bromley,R0903,0.3981074
Bromley,R0904,0.31293774
Bromley,R0905,0.28227472
Bromley,19752,0.5394751
Bromley,20813,0.43873033
Bromley,27519,0.47852027
Bromley,6589,0.43608645
Bromley,6915,0.49247676
Bromley,BP041,0.49917832
Bromley,BP042,0.4981141
Bromley,BP053,0.5154624
