borough,STOPCODE,alpha
Southwark,4610,0.3939631
Southwark,47001,0.4089021
Southwark,541,0.50161004
Southwark,542,0.48264113
Southwark,603,0.34153816
Southwark,605,0.3485651
Southwark,622,0.34153473
Southwark,644,0.29402947
Southwark,646,0.51820433
Southwark,651,0.34736547
Southwark,656,0.37318856
Southwark,657,0.39763907
Southwark,658,0.4853067
Southwark,718,0.4459523
Southwark,719,0.41823712
Southwark,720,0.42029765
Southwark,8301,0.30955818
Southwark,8315,0.3051167
Southwark,8316,0.27153054
Southwark,8317,0.25387296
Southwark,86,0.46432742
Southwark,88,0.34779403
Southwark,89,0.35105234
Southwark,91531,0.35812804
Southwark,918,0.37524885
Southwark,940,0.52347773
Southwark,9472,0.5416496
Southwark,9473,0.52024674
Southwark,9474,0.45734385
Southwark,9475,0.40825713
Southwark,978,0.3255065
Southwark,BP074,0.52566624
Southwark,BP1038,0.4330179
Southwark,BP1039,0.44582236
Southwark,BP1041,0.46214783
Southwark,BP1043,0.44762367
Southwark,BP1044,0.43870562
Southwark,BP1046,0.49716964
Southwark,BP1047,0.54279816
Southwark,BP1048,0.6449894
Southwark,BP1049,0.63156193
Southwark,BP1052,0.56542647
Southwark,BP1057,0.5449129
Southwark,BP1058,0.5238773
Southwark,BP1061,0.62964046
Southwark,BP1064,0.5119468
Southwark,BP1072,0.40290165
Southwark,BP127,0.42795283
Southwark,BP1270,0.44783893
Southwark,BP1271,0.45237052
Southwark,BP1272,0.45248222
Southwark,BP1273,0.45738629
Southwark,BP1274,0.43463254
Southwark,BP1275,0.4575545
Southwark,BP1276,0.46180275
Southwark,BP1277,0.43987942
Southwark,BP1278,0.4539525
Southwark,BP128,0.4656051
Southwark,BP1344,0.416074
Southwark,BP1371,0.28650314
Southwark,BP1571,0.4035873
Southwark,BP1572,0.3707466
Southwark,BP1573,0.3660712
Southwark,BP1580,0.36184302
Southwark,BP1714,0.47767156
Southwark,BP1826,0.4282664
Southwark,BP1827,0.3877325
Southwark,BP1964,0.5240036
Southwark,BP1965,0.5435612
Southwark,BP1966,0.55566645
Southwark,BP1974,0.55110025
Southwark,BP1975,0.5384938
Southwark,BP1976,0.53052586
Southwark,BP2085,0.45473522
Southwark,BP2390,0.3556624
Southwark,BP2391,0.3390027
Southwark,BP2393,0.35513896
Southwark,BP2413,0.40669397
Southwark,BP2415,0.436301
Southwark,BP2416,0.36615017
Southwark,BP2417,0.539559
Southwark,BP2446,0.5853964
Southwark,BP2763,0.37009484
Southwark,BP2765,0.3655077
Southwark,BP2766,0.3733617
Southwark,BP2767,0.3552483
Southwark,BP2768,0.32916346
Southwark,BP2769,0.3103831
Southwark,BP2770,0.30739686
Southwark,BP2771,0.30778342
Southwark,BP2772,0.31067187
Southwark,BP2773,0.33081368
Southwark,BP2774,0.337143
Southwark,BP2775,0.35898432
Southwark,BP2780,0.26834753
Southwark,BP2786,0.5396641
Southwark,BP2790,0.4208496
Southwark,BP2949,0.38115656
Southwark,BP2950,0.3363116
Southwark,BP2951,0.34818703
Southwark,BP2952,0.34239173
Southwark,BP2953,0.34486535
Southwark,BP2954,0.40616143
Southwark,BP2955,0.4086307
Southwark,BP2956,0.39876622
Southwark,BP2957,0.41216186
Southwark,BP3055,0.384232
Southwark,BP3056,0.45306015
Southwark,BP3057,0.41916022
Southwark,BP3058,0.43938866
Southwark,BP3059,0.4370812
Southwark,BP3062,0.58370394
Southwark,BP3063,0.48773947
Southwark,BP3064,0.45399892
Southwark,BP3065,0.40715554
Southwark,BP3066,0.43517563
Southwark,BP3067,0.54581076
Southwark,BP3068,0.48303366
Southwark,BP3069,0.58565366
Southwark,BP3070,0.42048573
Southwark,BP3071,0.40478995
Southwark,BP3163,0.50508255
Southwark,BP3164,0.51022136
Southwark,BP3165,0.58674634
Southwark,BP3196,0.42807686
Southwark,BP3199,0.4529631
Southwark,BP3200,0.43588403
Southwark,BP3206,0.38791388
Southwark,BP3219,0.40410644
Southwark,BP3220,0.4736136
Southwark,BP3226,0.5058631
Southwark,BP3227,0.50328237
Southwark,BP3307,0.3711005
Southwark,BP3308,0.44886923
Southwark,BP3345,0.53744245
Southwark,BP3346,0.54221416
Southwark,BP3347,0.5489888
Southwark,BP3349,0.5466145
Southwark,BP3350,0.5321106
Southwark,BP3387,0.42338952
Southwark,BP3589,0.3050794
Southwark,BP3590,0.43389058
Southwark,BP3681,0.40385103
Southwark,BP3682,0.47386315
Southwark,BP3718,0.3559524
Southwark,BP3719,0.31845754
Southwark,BP3772,0.412269
Southwark,BP3860,0.52095044
Southwark,BP3861,0.5021473
Southwark,BP3862,0.5017784
Southwark,BP3863,0.45966783
Southwark,BP3864,0.49492916
Southwark,BP3865,0.49272272
Southwark,BP3866,0.51345116
Southwark,BP3867,0.52279097
Southwark,BP3872,0.5213246
Southwark,BP3873,0.5217884
Southwark,BP3874,0.63520795
Southwark,BP3875,0.6173332
Southwark,BP4228,0.21395585
Southwark,BP4336,0.35288158
Southwark,BP4398,0.49065152
Southwark,BP4481,0.29217
Southwark,BP4630,0.27757528
Southwark,BP4677,0.32965907
Southwark,BP4678,0.34347928
Southwark,BP4679,0.35835218
Southwark,BP4680,0.28097457
Southwark,BP4681,0.26284567
Southwark,BP4682,0.26366222
Southwark,BP4683,0.27391523
Southwark,BP4684,0.3035415
Southwark,BP4685,0.34071368
Southwark,BP4686,0.33297962
Southwark,BP4688,0.44354206
Southwark,BP4689,0.441856
Southwark,BP4840,0.43251324
Southwark,BP4841,0.42464638
Southwark,BP4842,0.5053385
Southwark,BP4851,0.5040266
Southwark,BP4932,0.36040217
Southwark,BP4933,0.35829306
Southwark,BP4962,0.35822308
Southwark,BP5426,0.4737347
Southwark,BP5448,0.21748146
Southwark,BP5516,0.3241672
Southwark,BP5680,0.26810783
Southwark,BP5681,0.2915845
Southwark,BP574,0.47631162
Southwark,BP599,0.45072526
Southwark,BP601,0.5502849
Southwark,BP6272,0.27010056
Southwark,BP6273,0.2730084
Southwark,BP851,0.29154083
Southwark,BP963,0.3822916
Southwark,R0079,0.5465635
Southwark,R0080,0.50061077
Southwark,R0081,0.52624166
Southwark,R0430,0.3164493
Southwark,R0442,0.4540442
Southwark,R0515,0.5441949
Southwark,R0542,0.45597315
Southwark,R0741,0.3429661
Southwark,R0883,0.49205783
Southwark,R0884,0.47661138
Southwark,1130,0.41133645
Southwark,13647,0.43824536
Southwark,13648,0.44107604
Southwark,25554,0.2832138
Southwark,25555,0.28822815
Southwark,25556,0.27317175
Southwark,2573,0.3831143
Southwark,2574,0.3829544
Southwark,25936,0.3348613
Southwark,25939,0.2945665
Southwark,26747,0.33240795
Southwark,27400,0.3671485
Southwark,33510,0.31724933
Southwark,33616,0.3596533
Southwark,33627,0.36595416
Southwark,33850,0.36221138
Southwark,33906,0.37152433
Southwark,36966,0.436545
Southwark,36975,0.45681858
Southwark,654,0.3567786
Southwark,655,0.34090942
Southwark,8441,0.38078687
Southwark,8442,0.50765234
Southwark,8443,0.49696228
Southwark,BP3963,0.35090703
Southwark,BP3964,0.3373371
Southwark,BP4910,0.3024855
Southwark,BP6317,0.32184052
Sutton,10839,0.4256009
Sutton,10840,0.47755918
Sutton,11356,0.5714747
Sutton,11357,0.5940506
Sutton,14160,0.4985994
Sutton,14162,0.56268436
Sutton,14163,0.5590325
Sutton,14164,0.59993637
Sutton,14165,0.55506986
Sutton,14166,0.68908715
Sutton,14167,0.6542365
Sutton,14172,0.59043884
Sutton,14173,0.4537633
Sutton,14174,0.49610966
Sutton,14175,0.5174652
Sutton,14176,0.5342134
Sutton,14177,0.5305995
Sutton,14178,0.58889127
Sutton,14179,0.57858783
Sutton,14181,0.54645485
Sutton,14185,0.59288466
Sutton,14186,0.492301
Sutton,14187,0.5094343
Sutton,14188,0.6080192
Sutton,14189,0.57390773
Sutton,14193,0.53713775
Sutton,14194,0.5358712
Sutton,14291,0.5573689
Sutton,14875,0.57787156
Sutton,14912,0.53196055
Sutton,14913,0.5890191
Sutton,14914,0.58020055
Sutton,14915,0.64325684
Sutton,14918,0.6476786
Sutton,14964,0.4662864
Sutton,1572,0.5606223
Sutton,16613,0.5691596
Sutton,16614,0.5583063
Sutton,16615,0.5562242
Sutton,16616,0.5667986
Sutton,16617,0.53161144
Sutton,16618,0.5211761
Sutton,16619,0.5216862
Sutton,16620,0.4376106
Sutton,16621,0.64900756
Sutton,16622,0.654529
Sutton,16623,0.75568676
Sutton,16624,0.7368633
Sutton,16698,0.39883247
Sutton,16700,0.38602304
Sutton,16701,0.38355047
Sutton,16702,0.39455795
Sutton,16703,0.41382134
Sutton,16704,0.38635755
Sutton,16705,0.38699707
Sutton,16706,0.39841256
Sutton,16707,0.37655103
Sutton,16708,0.34091902
Sutton,16709,0.42041525
Sutton,16710,0.46427286
Sutton,16711,0.42364776
Sutton,16712,0.45934328
Sutton,16713,0.45761225
Sutton,16714,0.6528763
Sutton,16715,0.62965983
Sutton,16716,0.63204885
Sutton,16717,0.5429006
Sutton,16718,0.55179524
Sutton,16719,0.6137514
Sutton,16720,0.5831549
Sutton,16721,0.48859867
Sutton,16722,0.4824994
Sutton,16724,0.6016151
Sutton,16867,0.55430055
Sutton,17352,0.6066004
Sutton,17353,0.59932154
Sutton,17354,0.53188044
Sutton,17355,0.5188252
Sutton,17356,0.5131908
Sutton,17357,0.50640255
Sutton,17358,0.4956729
Sutton,17359,0.55168545
Sutton,17360,0.55423766
Sutton,17361,0.5564476
Sutton,17363,0.4672875
Sutton,17365,0.4435021
Sutton,17625,0.40352046
Sutton,17626,0.3707847
Sutton,17725,0.5661038
Sutton,17726,0.49816716
Sutton,18537,0.46292987
Sutton,18540,0.52854246
Sutton,18541,0.4916786
Sutton,18542,0.50581247
Sutton,18543,0.509359
Sutton,18544,0.49270093
Sutton,18545,0.51810884
Sutton,18546,0.5191301
Sutton,18547,0.541137
Sutton,18548,0.5089427
Sutton,18555,0.57921284
Sutton,18557,0.57680666
Sutton,18559,0.62925035
Sutton,18560,0.64000136
Sutton,18561,0.63043535
Sutton,18562,0.5823272
Sutton,18563,0.5694934
Sutton,18565,0.5649138
Sutton,18569,0.55698794
Sutton,18570,0.614768
Sutton,18571,0.4852664
Sutton,18572,0.5261226
Sutton,18573,0.4584944
Sutton,18574,0.48374507
Sutton,18575,0.43822244
Sutton,18593,0.50083864
Sutton,18595,0.48855844
Sutton,18596,0.47956026
Sutton,18597,0.34075266
Sutton,19111,0.6854073
Sutton,19112,0.6120904
Sutton,19113,0.62566954
Sutton,19114,0.626306
Sutton,19115,0.666953
Sutton,19116,0.63672835
Sutton,19117,0.5918637
Sutton,19118,0.61089313
Sutton,19119,0.5749259
Sutton,19120,0.5793727
Sutton,19123,0.57357347
Sutton,19124,0.59385693
Sutton,19125,0.5692303
Sutton,19126,0.55665916
Sutton,19127,0.6038242
Sutton,19128,0.62153095
Sutton,19129,0.63323987
Sutton,19132,0.56101793
Sutton,19133,0.5642956
Sutton,20186,0.5243603
Sutton,20187,0.59302646
Sutton,20188,0.6252426
Sutton,20189,0.6266777
Sutton,20190,0.642574
Sutton,20191,0.62305313
Sutton,20192,0.59030414
Sutton,20193,0.53308535
Sutton,20194,0.55926937
Sutton,20195,0.5132171
Sutton,20196,0.5306192
Sutton,20199,0.54934794
Sutton,20607,0.47768086
Sutton,20608,0.49923003
Sutton,20649,0.5906502
Sutton,20650,0.60740405
Sutton,2232,0.4606842
Sutton,2239,0.63287216
Sutton,2240,0.6364281
Sutton,2242,0.6228761
Sutton,2243,0.6260076
Sutton,24743,0.643758
Sutton,25076,0.5558023
Sutton,25077,0.5983131
Sutton,25578,0.51850075
Sutton,26855,0.50841534
Sutton,26959,0.5900438
Sutton,27555,0.69001347
Sutton,27575,0.5363204
Sutton,27610,0.5743227
Sutton,29355,0.6020216
Sutton,29356,0.6087871
Sutton,29357,0.55425686
Sutton,29358,0.5593373
Sutton,29464,0.5042293
Sutton,29767,0.51646477
Sutton,29768,0.4985776
Sutton,29769,0.46164075
Sutton,29979,0.5372497
Sutton,31982,0.61102045
Sutton,33550,0.65388054
Sutton,33809,0.6398223
Sutton,33895,0.70459825
Sutton,33928,0.6135099
Sutton,33929,0.55753
Sutton,33930,0.5491094
Sutton,33931,0.54511255
Sutton,34023,0.52227783
Sutton,34195,0.55531865
Sutton,34678,0.59859115
Sutton,34983,0.5964451
Sutton,35221,0.60052127
Sutton,35222,0.59493935
Sutton,35223,0.58330244
Sutton,35224,0.49161318
Sutton,35225,0.5273108
Sutton,35381,0.52475303
Sutton,35382,0.47707093
Sutton,35383,0.504229
Sutton,35384,0.5416564
Sutton,35556,0.5750817
Sutton,35557,0.4733767
Sutton,35573,0.6364874
Sutton,35714,0.6587777
Sutton,35897,0.60325795
Sutton,35924,0.6015768
Sutton,35955,0.6013598
Sutton,35996,0.66243285
Sutton,36004,0.63381934
Sutton,3613,0.45960292
Sutton,36653,0.7091505
Sutton,36654,0.6856714
Sutton,36783,0.5187343
Sutton,36895,0.5629019
Sutton,36896,0.5588213
Sutton,36897,0.5313275
Sutton,36898,0.5628781
Sutton,36899,0.6022733
Sutton,36902,0.6118508
Sutton,36916,0.5458398
Sutton,36917,0.5467413
Sutton,37329,0.5158347
Sutton,3733,0.6588569
Sutton,410,0.430232
Sutton,4491,0.5024419
Sutton,4529,0.40422714
Sutton,4530,0.6308394
Sutton,4533,0.56475574
Sutton,585,0.5425864
Sutton,588,0.53498864
Sutton,589,0.5359123
Sutton,6463,0.6047312
Sutton,6465,0.6561692
Sutton,6467,0.6442984
Sutton,6468,0.5781797
Sutton,6471,0.56895685
Sutton,6479,0.67117625
Sutton,6480,0.64072746
Sutton,6481,0.66420716
Sutton,6482,0.6552659
Sutton,6483,0.64848375
Sutton,6484,0.6072848
Sutton,6485,0.5721407
Sutton,6486,0.5336964
Sutton,6489,0.5713957
Sutton,6497,0.55838466
Sutton,6500,0.6800845
Sutton,6501,0.6292679
Sutton,6503,0.6297397
Sutton,6504,0.5584835
Sutton,6505,0.5266865
Sutton,6506,0.5948697
Sutton,6522,0.6964177
Sutton,6523,0.6832338
Sutton,6524,0.62928724
Sutton,6526,0.54480857
Sutton,6528,0.5832262
Sutton,6529,0.5646174
Sutton,6531,0.6248535
Sutton,7591,0.58442813
Sutton,7592,0.6155816
Sutton,7594,0.58184004
Sutton,7602,0.49186072
Sutton,8353,0.49402538
Sutton,8354,0.46153063
Sutton,8784,0.39643076
Sutton,8787,0.37488183
Sutton,9268,0.51473266
Sutton,BP067,0.49944794
Sutton,BP1036,0.4522159
Sutton,BP1368,0.4069634
Sutton,BP1370,0.3847108
Sutton,BP1372,0.53454363
Sutton,BP1373,0.4821441
Sutton,BP143,0.51039666
Sutton,BP1451,0.46164325
Sutton,BP1452,0.46515825
Sutton,BP1453,0.5915739
Sutton,BP1716,0.4184315
Sutton,BP1717,0.41221005
Sutton,BP204,0.46300653
Sutton,BP2073,0.48557696
Sutton,BP2117,0.3979895
Sutton,BP2118,0.40333813
Sutton,BP2119,0.38718796
Sutton,BP2120,0.40822527
Sutton,BP2500,0.29234773
Sutton,BP3452,0.62565863
Sutton,BP3541,0.3845312
Sutton,BP3547,0.5187203
Sutton,BP3548,0.51900345
Sutton,BP3549,0.49845198
Sutton,BP3677,0.48455614
Sutton,BP3794,0.44459158
Sutton,BP3795,0.4420665
Sutton,BP3910,0.5034332
Sutton,BP3929,0.37172464
Sutton,BP4243,0.5963471
Sutton,BP4244,0.5840997
Sutton,BP4918,0.5952827
Sutton,BP4919,0.59488654
Sutton,BP4920,0.59739757
Sutton,BP5273,0.40558428
Sutton,BP5274,0.4713807
Sutton,BP5471,0.47522452
Sutton,BP5472,0.472624
Sutton,BP5473,0.5382796
Sutton,BP5474,0.53114516
Sutton,BP5475,0.5149744
Sutton,BP5476,0.5342164
Sutton,BP5565,0.407412
Sutton,BP5573,0.4113856
Sutton,BP5574,0.4280937
Sutton,BP5602,0.5914593
Sutton,BP5698,0.52703846
Sutton,BP5699,0.5120245
Sutton,BP5700,0.4607906
Sutton,BP5701,0.47009236
Sutton,BP5756,0.54369
Sutton,BP5896,0.567139
Sutton,BP5897,0.56727153
Sutton,BP5949,0.65855104
Sutton,BP6001,0.4135735
Sutton,BP6249,0.37107265
Sutton,BP625,0.43613848
Sutton,BP626,0.39685434
Sutton,BP6277,0.47949338
Sutton,BP6278,0.48403248
Sutton,BP731,0.4779247
Sutton,BP813,0.2904679
Sutton,HC46,0.25110576
Sutton,HC48,0.26873645
Sutton,HC57,0.525272
Sutton,HC59,0.46181363
Sutton,HC60,0.52950525
Sutton,HC61,0.45403603
Sutton,HC62,0.3470654
Sutton,HC63,0.54528445
Sutton,HC64,0.50583404
Sutton,HC65,0.46032453
Sutton,HC66,0.4816167
Sutton,HC67,0.5620605
Sutton,HC68,0.42930844
Sutton,HC710,0.27788824
Sutton,HC711,0.26754874
Sutton,HC712,0.3741262
Sutton,HC719,0.2736322
Sutton,HC720,0.2687095
Sutton,HC721,0.27014443
Sutton,HC722,0.25352448
Sutton,HC723,0.28102913
Sutton,LG01,0.533881
Sutton,LG55,0.43286806
Sutton,LG59,0.51294786
Sutton,OC485,0.45642507
Sutton,OC486,0.45151642
Sutton,OC487,0.55855304
Sutton,OC488,0.56061286
Sutton,OC489,0.41925862
Sutton,OC490,0.41732708
Sutton,OC491,0.53112364
Sutton,OC492,0.49537858
Sutton,OC493,0.34479418
Sutton,OC494,0.3470607
Sutton,OC495,0.36350036
Sutton,OC496,0.36750084
Sutton,OC497,0.40298206
Sutton,OC498,0.31835032
Sutton,OC499,0.48154023
Sutton,OC630,0.44727945
Sutton,OC641,0.465232
Sutton,OC642,0.48147964
Sutton,OC643,0.47520006
Sutton,OC645,0.26557243
Sutton,OC807,0.27277866
Sutton,OC907,0.46441612
Sutton,OC908,0.4216008
Sutton,OC909,0.4241165
Sutton,OC910,0.3853127
Sutton,OC911,0.3887878
Sutton,OC912,0.5239277
Sutton,OC913,0.53426975
Sutton,OC914,0.5215778
Sutton,OC915,0.52298665
Sutton,OC916,0.4758915
Sutton,OC917,0.47816035
Sutton,OC918,0.47827277
Sutton,OC919,0.5106094
Sutton,OC920,0.44976005
Sutton,OC921,0.46929654
Sutton,OC922,0.48066077
Sutton,OC923,0.45101148
Sutton,OC925,0.43727818
Sutton,OC926,0.42063037
Sutton,OC928,0.46780542
Sutton,OC929,0.5164687
Sutton,OC930,0.5875073
Sutton,OC931,0.41705117
Sutton,OC932,0.5916875
Sutton,OC933,0.59290504
Sutton,OC934,0.59044755
Sutton,OC935,0.59326845
Sutton,OC936,0.5432014
Sutton,OC937,0.5398331
Sutton,OC938,0.52417755
Sutton,OC939,0.54464847
Sutton,OC940,0.525537
Sutton,OC941,0.5270376
Sutton,OC942,0.5128761
Sutton,OC943,0.464257
Sutton,OC944,0.45288992
Sutton,R0090,0.48433945
Sutton,R0217,0.5886198
Sutton,R0219,0.5908771
Sutton,R0286,0.4929765
Sutton,R0673,0.505044
Sutton,W20,0.62777585
Sutton,W26,0.535656
Sutton,W3,0.6122806
Sutton,W43,0.6556707
Sutton,18539,0.49735215
Sutton,590,0.5771411
Sutton,7771,0.56952995
Tower Hamlets,1098,0.41775113
Tower Hamlets,1099,0.41349065
Tower Hamlets,13418,0.592862
Tower Hamlets,13485,0.23100214
Tower Hamlets,13488,0.24051745
Tower Hamlets,13489,0.2423054
Tower Hamlets,13490,0.22297153
Tower Hamlets,13492,0.21539398
Tower Hamlets,13493,0.20797974
Tower Hamlets,13494,0.2274927
Tower Hamlets,13495,0.2152402
Tower Hamlets,13517,0.4322312
Tower Hamlets,13614,0.38350004
Tower Hamlets,1422,0.4412733
Tower Hamlets,14227,0.39958432
Tower Hamlets,14234,0.46305367
Tower Hamlets,14477,0.46034533
Tower Hamlets,14478,0.46279022
Tower Hamlets,14479,0.4951718
Tower Hamlets,14481,0.48724774
Tower Hamlets,14482,0.47371966
Tower Hamlets,14483,0.41142595
Tower Hamlets,14484,0.42439088
Tower Hamlets,14487,0.437106
Tower Hamlets,14488,0.46501338
Tower Hamlets,14495,0.49438813
Tower Hamlets,14590,0.37266195
Tower Hamlets,15128,0.49175283
Tower Hamlets,15129,0.43222725
Tower Hamlets,15130,0.4438588
Tower Hamlets,15131,0.5406801
Tower Hamlets,15132,0.5417781
Tower Hamlets,15133,0.57550603
Tower Hamlets,15134,0.5852544
Tower Hamlets,15135,0.59775734
Tower Hamlets,15136,0.59677714
Tower Hamlets,15137,0.5876016
Tower Hamlets,15138,0.6204448
Tower Hamlets,15139,0.59036726
Tower Hamlets,15140,0.57409275
Tower Hamlets,15141,0.60301584
Tower Hamlets,15142,0.53696823
Tower Hamlets,15143,0.49902594
Tower Hamlets,15150,0.5012435
Tower Hamlets,15154,0.47558862
Tower Hamlets,15156,0.4892431
Tower Hamlets,15157,0.49240115
Tower Hamlets,15158,0.52479804
Tower Hamlets,15159,0.58930033
Tower Hamlets,15161,0.53723663
Tower Hamlets,15162,0.5106013
Tower Hamlets,1615,0.45657572
Tower Hamlets,1616,0.46937394
Tower Hamlets,1617,0.3662982
Tower Hamlets,16347,0.47020617
Tower Hamlets,16348,0.47359824
Tower Hamlets,16349,0.5331293
Tower Hamlets,16353,0.5895702
Tower Hamlets,1687,0.40226537
Tower Hamlets,1688,0.39546216
Tower Hamlets,1689,0.536177
Tower Hamlets,17283,0.39123204
Tower Hamlets,1735,0.40934023
Tower Hamlets,1736,0.41161907
Tower Hamlets,18018,0.5394876
Tower Hamlets,18020,0.5196451
Tower Hamlets,18022,0.49144855
Tower Hamlets,18023,0.48168197
Tower Hamlets,18024,0.44965726
Tower Hamlets,18060,0.44711748
Tower Hamlets,18061,0.42519304
Tower Hamlets,18062,0.42652145
Tower Hamlets,18063,0.42463422
Tower Hamlets,18067,0.3986304
Tower Hamlets,18213,0.5046471
Tower Hamlets,1863,0.45751685
Tower Hamlets,1864,0.44859865
Tower Hamlets,1865,0.5295499
Tower Hamlets,1866,0.54297984
Tower Hamlets,1872,0.46609148
Tower Hamlets,1873,0.46167922
Tower Hamlets,19588,0.38313624
Tower Hamlets,20401,0.3987271
Tower Hamlets,2046,0.3826768
Tower Hamlets,2050,0.42386118
Tower Hamlets,2051,0.40610418
Tower Hamlets,20537,0.45987725
Tower Hamlets,2058,0.4310854
Tower Hamlets,2062,0.62905496
Tower Hamlets,2066,0.5927298
Tower Hamlets,20674,0.38673097
Tower Hamlets,20803,0.42405704
Tower Hamlets,2280,0.4296321
Tower Hamlets,2282,0.3826432
Tower Hamlets,2292,0.408897
Tower Hamlets,2293,0.42735222
Tower Hamlets,25096,0.535588
Tower Hamlets,27683,0.43403965
Tower Hamlets,27785,0.48877975
Tower Hamlets,2955,0.46354347
Tower Hamlets,29614,0.5001813
Tower Hamlets,29637,0.29817435
Tower Hamlets,29648,0.36053586
Tower Hamlets,29733,0.40101323
Tower Hamlets,3200,0.52609503
Tower Hamlets,3201,0.5184513
Tower Hamlets,33431,0.3352186
Tower Hamlets,33583,0.38527206
Tower Hamlets,33584,0.38658214
Tower Hamlets,33585,0.3644406
Tower Hamlets,33586,0.35068005
Tower Hamlets,34060,0.47678405
Tower Hamlets,34214,0.49667087
Tower Hamlets,34215,0.45040366
Tower Hamlets,34253,0.31352323
Tower Hamlets,34269,0.46943077
Tower Hamlets,34405,0.35826296
Tower Hamlets,34406,0.40411535
Tower Hamlets,34408,0.4196788
Tower Hamlets,34413,0.35594678
Tower Hamlets,34447,0.45708606
Tower Hamlets,34448,0.39201683
Tower Hamlets,34793,0.3939137
Tower Hamlets,348,0.6378331
Tower Hamlets,35217,0.39923206
Tower Hamlets,35218,0.46581957
Tower Hamlets,35219,0.47705626
Tower Hamlets,35297,0.32260698
Tower Hamlets,35407,0.42462343
Tower Hamlets,35435,0.4062101
Tower Hamlets,36868,0.50226164
Tower Hamlets,36869,0.32609677
Tower Hamlets,36870,0.32702938
Tower Hamlets,37124,0.23690328
Tower Hamlets,37138,0.35989362
Tower Hamlets,37143,0.47729573
Tower Hamlets,37144,0.48351756
Tower Hamlets,37145,0.50541216
Tower Hamlets,4611,0.43077052
Tower Hamlets,4612,0.35202223
Tower Hamlets,4613,0.4591333
Tower Hamlets,4614,0.41876188
Tower Hamlets,4615,0.40029365
Tower Hamlets,4616,0.39076135
Tower Hamlets,4824,0.43350366
Tower Hamlets,4828,0.38708925
Tower Hamlets,4829,0.43856874
Tower Hamlets,559,0.5855593
Tower Hamlets,6366,0.4655004
Tower Hamlets,866,0.4768164
Tower Hamlets,868,0.46655643
Tower Hamlets,869,0.4590081
Tower Hamlets,876,0.42247644
Tower Hamlets,877,0.4439589
Tower Hamlets,879,0.4637357
Tower Hamlets,881,0.5278058
Tower Hamlets,882,0.50828946
Tower Hamlets,884,0.54930645
Tower Hamlets,885,0.5099663
Tower Hamlets,886,0.5500977
Tower Hamlets,900,0.4613404
Tower Hamlets,901,0.4644606
Tower Hamlets,902,0.5233288
Tower Hamlets,943,0.41590783
Tower Hamlets,944,0.41005123
Tower Hamlets,945,0.37556502
Tower Hamlets,946,0.38870358
Tower Hamlets,947,0.38686407
Tower Hamlets,956,0.43327644
Tower Hamlets,BP081,0.538505
Tower Hamlets,BP082,0.3905307
Tower Hamlets,BP1014,0.36991832
Tower Hamlets,BP1015,0.36233968
Tower Hamlets,BP1187,0.4713667
Tower Hamlets,BP1193,0.38840657
Tower Hamlets,BP1231,0.48714253
Tower Hamlets,BP1234,0.43011144
Tower Hamlets,BP1307,0.37120953
Tower Hamlets,BP1351,0.45240152
Tower Hamlets,BP1650,0.36684778
Tower Hamlets,BP167,0.48348507
Tower Hamlets,BP1802,0.46921265
Tower Hamlets,BP1863,0.3887994
Tower Hamlets,BP1864,0.37789682
Tower Hamlets,BP1865,0.41274658
Tower Hamlets,BP1866,0.343421
Tower Hamlets,BP1867,0.357625
Tower Hamlets,BP1868,0.4352855
Tower Hamlets,BP1869,0.45744705
Tower Hamlets,BP187,0.4016446
Tower Hamlets,BP1870,0.3598932
Tower Hamlets,BP1871,0.32375637
Tower Hamlets,BP1872,0.39963952
Tower Hamlets,BP1873,0.4191247
Tower Hamlets,BP1874,0.34833774
Tower Hamlets,BP1875,0.35788968
Tower Hamlets,BP1876,0.380498
Tower Hamlets,BP1877,0.37996545
Tower Hamlets,BP1905,0.3658019
Tower Hamlets,BP1906,0.3968107
Tower Hamlets,BP1907,0.41636387
Tower Hamlets,BP1909,0.3898929
Tower Hamlets,BP1910,0.41870436
Tower Hamlets,BP1912,0.35399076
Tower Hamlets,BP1913,0.34611773
Tower Hamlets,BP1914,0.34302035
Tower Hamlets,BP1977,0.37242448
Tower Hamlets,BP2004,0.38653517
Tower Hamlets,BP2301,0.47398782
Tower Hamlets,BP2335,0.5166464
Tower Hamlets,BP2336,0.5013608
Tower Hamlets,BP2337,0.42816848
Tower Hamlets,BP2338,0.37713137
Tower Hamlets,BP2339,0.3876017
Tower Hamlets,BP2340,0.42341068
Tower Hamlets,BP2341,0.3638566
Tower Hamlets,BP2342,0.28626764
Tower Hamlets,BP2343,0.3193056
Tower Hamlets,BP2345,0.3210555
Tower Hamlets,BP2346,0.33520347
Tower Hamlets,BP2350,0.35898176
Tower Hamlets,BP2351,0.3405948
Tower Hamlets,BP2352,0.39034814
Tower Hamlets,BP2353,0.36755332
Tower Hamlets,BP2354,0.42217037
Tower Hamlets,BP2355,0.4191717
Tower Hamlets,BP2356,0.29682866
Tower Hamlets,BP2357,0.50736046
Tower Hamlets,BP2449,0.50427085
Tower Hamlets,BP2591,0.3545577
Tower Hamlets,BP2593,0.32556942
Tower Hamlets,BP2594,0.33185813
Tower Hamlets,BP2687,0.44496027
Tower Hamlets,BP2688,0.41137737
Tower Hamlets,BP2689,0.432533
Tower Hamlets,BP2690,0.2867068
