STOPCODE,stop_name,total_boardings,n_route_dir_qhr_rows
11657,ALL SOULS AVENUE,70.52925,79
11658,FURNESS ROAD,25.06418,81
11659,FURNESS ROAD,71.45587,78
11660,HARLESDEN ROAD,93.1401,78
11661,HARLESDEN ROAD,14.363439999999999,81
11663,ST MARY'S HOSPITAL,1052.06951,546
11666,PADDINGTON STATION,1140.35843,472
11670,WESTBOURNE TERRACE,511.08259,376
11671,QUEENSWAY,542.7238600000001,275
11682,PORCHESTER ROAD / ROYAL OAK,366.0377,96
11688,ORCHARDSON STREET,773.92515,288
11689,HALL ROAD,437.08297,198
11690,CARLTON VALE,249.08086,195
11691,KILBURN PARK ROAD,353.76164,194
11692,ST STEPHENS GARDENS,348.05072,428
11693,ST STEPHENS GARDENS,448.58769,438
11696,SHREWSBURY ROAD / BRUNEL ESTATE,547.77491,440
11697,GREAT WESTERN ROAD,180.42983,164
11698,BRUNEL ESTATE,432.83633,265
117,ALVANLEY GARDENS,146.37441,187
11700,WESTBOURNE PARK STATION,803.04837,265
11701,WESTBOURNE PARK STATION,353.00249,271
11705,QUEEN'S PARK STATION,883.98681,341
11708,ELGIN AVENUE,146.11847,177
11709,ELGIN AVENUE,503.94179,164
1171,TRAFALGAR AVENUE,660.08721,450
11710,SUTHERLAND AVENUE,205.67715,176
11711,CHARFIELD COURT,335.78147,164
11734,MALDEN ROAD,201.71583,171
11739,TOLWORTH BROADWAY,1243.82826,470
1174,NILE TERRACE,313.99227,174
11751,CORNWALL GARDENS,104.01263,81
11752,SOUTHBOROUGH LIBRARY,227.26379,172
11753,CHIPSTEAD VALLEY ROAD / BRIGHTON ROAD,163.92394000000002,122
11755,STREATHAM COMMON STATION,165.95699,179
11758,CANONS CORNER,310.11521,158
11759,CANONS CORNER,415.54414,160
11760,TURNHAM GREEN STATION,668.34812,100
11761,TURNHAM GREEN STATION,411.28657,101
11763,THE BROADWAY,1307.8813,160
11767,CRESSY ROAD,159.86823,245
11772,BROADFIELDS AVENUE,147.91867,290
11773,BROADFIELDS AVENUE,48.22381,295
11774,CHELSEA VILLAGE,129.70765,250
11776,PRIORY ROAD,457.17105,80
11777,PRIORY ROAD,638.97772,80
11779,PARK ROAD,404.72902,167
11780,PARK ROAD,592.71905,164
11785,WEST EALING BROADWAY,1045.43129,169
1179,HEATHCOTE STREET,202.72381000000001,160
11792,WOOD GREEN STATION / RIVER PARK ROAD,971.5076,158
118,PALACE GATE,313.99618,336
1180,EAST HAM / CENTRAL PARK,330.04957,254
1182,PURLEY TESCO,533.98423,151
1184,LYONSDOWN ROAD,99.36194,261
11957,CARLTON HILL,199.41841,186
11960,GROVE END ROAD,108.31175,158
11962,CAVENDISH AVENUE,139.0634,155
11963,CIRCUS ROAD / WELLINGTON ROAD,22.16847,158
11964,BOUNDARY ROAD,391.21237,341
11965,HALL ROAD,156.60696,189
11968,HALL ROAD / MAIDA VALE,150.79648,158
11969,HALL ROAD / MAIDA VALE,16.47053,157
11971,GROVE END ROAD,99.03159,157
11981,EAMONT STREET,88.08442,78
11982,EAMONT STREET,127.95683,80
11984,WELLS RISE,122.33719,80
11986,PRIMROSE HILL / LONDON ZOO,45.57543,78
11992,LYNDALE AVENUE,337.53052,268
11994,CHALK FARM ROAD / MORRISONS,737.11407,378
11995,GLOUCESTER AVENUE,0.17228,80
120,KENSINGTON PALACE,788.67702,417
12009,SOUTH HAMPSTEAD STATION  / LOUDOUN ROAD,203.8586,110
12010,SOUTH HAMPSTEAD STATION  / LOUDOUN ROAD,192.53831,100
12016,WINCHESTER ROAD,244.73429,182
12017,LOWER MERTON RISE,40.2658,187
12018,ELSWORTHY RISE,143.75186,181
12019,ELSWORTHY RISE,124.71688999999999,187
1202,UPTON PARK / GREEN STREET,827.184,341
12020,PRIMROSE HILL ROAD,317.31265,186
12021,PRIMROSE HILL RD / ADELAIDE MEDICAL CTR,131.8283,105
12022,ETON ROAD,7.73154,93
12024,CHALK FARM STATION,53.843109999999996,106
12025,CHALK FARM STATION,588.81065,106
12026,BURRARD ROAD,435.77564,190
12027,LANGLAND GARDENS,138.03585,188
12028,LANGLAND GARDENS,109.2987,185
12030,O2 CENTRE,396.44322,340
12034,SWISS COTTAGE STN  /  FINCHLEY ROAD,1204.8974,528
12037,BOUNDARY ROAD,533.26476,340
1204,BERMONDSEY STATION,342.79505,384
12041,WEST HAMPSTEAD POLICE STATION,49.690039999999996,175
12043,WEST END GREEN,253.87532,252
12044,WEST END GREEN,501.78118,244
12045,DENNINGTON PARK ROAD,337.50554,252
12046,DENNINGTON PARK ROAD,362.64471000000003,244
12047,WOODCHURCH ROAD,215.5807,178
12051,PRIORY ROAD,109.72391,96
12053,ROSSLYN HILL,226.99986,231
12054,ROSSLYN HILL,405.14154,252
12057,BELSIZE PARK STATION,360.21585,174
12058,HAVERSTOCK HILL / POND STREET,387.21495,245
12059,UPPER PARK ROAD,55.287729999999996,176
1206,GRIGGS PLACE,318.6929,176
12060,BELSIZE PARK STATION,392.29474,170
12063,ENGLAND'S LANE,59.68164,75
12064,PRIMROSE GARDENS,62.08079,76
12067,PRIMROSE HILL ROAD,98.72633,75
12068,PRIMROSE HILL ROAD,45.53022,76
12069,BEXLEYHEATH STATION,549.26917,307
12070,BEXLEYHEATH STATION,510.14806,296
12071,PICKFORD LANE / BOWFORD AVENUE,130.28965,229
12072,PICKFORD LANE / BOWFORD AVENUE,46.81097,223
12073,BRAMPTON ROAD / LONG LANE,121.74849,143
12074,LONG LANE / BRAMPTON ROAD,87.00616,139
12075,DANSON ROAD / CROOK LOG,26.802880000000002,63
12076,THE GROVE,9.34424,61
12077,THE GROVE,2.21137,63
12078,DANSON UNDERPASS,38.79909,130
12079,DANSON ROAD / SANDHURST ROAD,6.63453,62
1208,GRANGE ROAD / CALEDONIAN MARKET,686.58745,187
12080,BLENDON / PENHILL ROAD,161.58513,165
12082,MONTPELIER ROAD,95.46267,369
12083,MONTPELIER ROAD,200.84229,355
12085,GALLEY LANE,21.29064,79
12086,BARNET HOSPITAL / QUEENS ROAD,23.132279999999998,78
12087,BARNET HOSPITAL / QUEENS ROAD,107.9084,79
12088,UNION STREET,662.50933,326
12089,MANOR ROAD,24.743309999999997,259
1209,GRANGE ROAD / CALEDONIAN MARKET,447.88546,243
121,STAMFORD HILL BROADWAY,1003.138,325
1211,GALLEYWALL ROAD / SOUTH BERMONDSEY STN,199.76817,188
1212,BEAMISH HOUSE,217.18958,187
1213,ROTHERHITHE NEW RD / STH BERMONDSEY STN,412.82976,195
1215,PUTNEY BRIDGE,688.38031,613
1216,FAIRCROSS,592.12658,336
1217,FAIRCROSS,886.98624,326
1218,FINCHLEY ROAD & FROGNAL STATION,760.1521,189
12181,STATION ROAD,299.4191,91
12182,STATION ROAD,208.18232,96
12183,COWLEY MILL ROAD,207.15962,173
12184,COWLEY MILL ROAD,335.4233,168
1219,FINCHLEY ROAD & FROGNAL STATION,310.13716,183
12199,BRICKFIELD LANE,36.66562,145
122,STAMFORD HILL BROADWAY,1801.60211,173
1220,WEMBLEY TRIANGLE,1195.30712,275
12200,BRICKFIELD LANE,30.87202,151
12201,GLEBE LANE,11.269219999999999,150
12207,FARNBOROUGH HILL / BUS GARAGE,123.39364,109
12208,FARNBOROUGH HILL / BUS GARAGE,16.4709,113
12213,VAUXHALL PARK,125.58122,190
12218,BARNET CHURCH / WOOD STREET,812.9449,326
12222,SAVILLE ROAD,48.02772,172
12223,BOXLEY STREET,97.31492,78
12225,MIDDLE PARK AVENUE / WESTHORNE AVENUE,7.533439999999999,77
12226,ELTHAM GREEN SCHOOL,54.56923,77
12230,ST JOHN STREET / CLERKENWELL ROAD,23.885109999999997,78
12232,PERCIVAL STREET,39.52554,78
12233,PERCIVAL STREET,25.41005,77
12235,SPENCER STREET / CITY UNIVERSITY,86.36027,78
12236,SPENCER STREET / CITY UNIVERSITY,207.45279,78
12237,FRIEND STREET / SADLER'S WELLS THEATRE,26.614069999999998,78
12238,ROSEBERY AVENUE / SADLER'S WELLS THEATRE,11.14729,78
12239,HIGH STREET / ORPINGTON WAR MEMORIAL,2136.08269,1224
12240,HIGH STREET / ORPINGTON WAR MEMORIAL,2550.07741,1050
12243,ARLINGTON CRESCENT,498.88416,347
12244,BULLSMOOR LANE / MOLLISON AVENUE,36.99164,359
12245,BULLSMOOR LANE,311.56411,97
12250,OAKHURST ROAD,95.64106,134
12251,TOTTERIDGE ROAD,267.1672,97
12254,TURKEY STREET STATION,1083.239,174
12255,ALBANY LEISURE CENTRE,655.38124,174
12256,TURKEY STREET STATION,558.61825,181
12257,INGERSOLL ROAD,481.31078,256
12258,INGERSOLL ROAD,1118.86619,250
12260,DURANTS SCHOOL,185.11547,256
12261,CARTERHATCH LANE,890.03268,248
12264,OATLANDS ROAD,449.38602000000003,256
12265,OATLANDS ROAD,594.98872,248
12272,ENFIELD COLLEGE,237.04117,264
12273,ENFIELD COLLEGE,504.34464,257
12276,SOUTHBURY ROAD,860.80309,310
12280,SOUTHBURY ROAD,1455.3629799999999,298
12281,ORCHARD ROAD,514.16733,328
12282,PONDERS END PARK,928.9066799999999,298
12284,ORCHARD ROAD,1370.9631,327
12289,TRAMWAY AVENUE,453.71161,180
12290,TRAMWAY AVENUE,842.28783,179
12293,BURY STREET,397.7961,179
12294,FOREST ROAD / JUBILEE PARK,974.28943,179
12298,BOUNCES ROAD,626.07317,332
123,AMHURST PARK / STAMFORD LODGE,1084.85475,171
12307,EDMONTON POLICE STATION,714.31135,690
12308,EDMONTON POLICE STATION,2419.69087,681
12311,SHRUBBERY ROAD,264.58396,608
12312,SHRUBBERY ROAD,739.22087,600
12313,ANGEL CORNER,2091.58419,608
12314,BRETTENHAM ROAD,939.59691,601
12318,NUTFIELD CLOSE,308.80272,360
12319,COLYTON WAY,2101.92405,358
12322,BRANTWOOD ROAD,1112.82916,361
12323,NUTFIELD CLOSE,831.73862,358
12324,WHITE HART LANE STATION,837.77251,360
12326,TOTTENHAM HOTSPUR FOOTBALL CLUB,324.20738,359
12327,TOTTENHAM HOTSPUR FOOTBALL CLUB,794.53534,356
12332,SWINTON STREET,359.82797,338
1234,TOTTENHAM HIGH ROAD / BRUCE GROVE STN,1943.79884,513
1238,PORTMORE GARDENS,0.2196599999999998,76
12402,WOOD GREEN STATION,828.76522,259
12403,PARSONS GREEN,124.6515,96
12415,STAMFORD HILL BROADWAY,1371.79828,360
12417,WENTWORTH WAY,15.148929999999998,77
12418,WENTWORTH WAY,112.39999,76
12419,SANDERSTEAD RECREATION GROUND,47.9847,75
1242,BROMLEY COMMON / THE CROWN,621.62675,416
12420,SANDERSTEAD RECREATION GROUND,48.59138,78
12421,PURLEY DOWNS ROAD,68.97994,76
12422,PURLEY DOWNS ROAD,24.48677,78
12423,SANDERSTEAD UNITED REFORMED CHURCH,32.292229999999996,78
12424,BEECHWOOD ROAD,91.05765,76
12425,BEECHWOOD ROAD,58.37451,78
12426,SANDERSTEAD STATION,133.82261,75
12427,BRAMBLEDOWN ROAD,19.91823,78
12428,BRAMBLEDOWN ROAD,96.8632,75
12429,GROVELANDS ROAD,34.01367,394
12430,GROVELANDS ROAD,327.49779,390
12432,COULSDON TOWN STATION,371.20571,464
12433,COULSDON SOUTH STATION,156.22605000000001,144
12434,COULSDON SOUTH STATION,20.4422,72
12435,OASIS ACADEMY BYRON,88.428,78
12436,OASIS ACADEMY BYRON,35.24021,78
12438,STOATS NEST VILLAGE,56.645160000000004,78
12442,WALNUTS CENTRE,1091.30112,738
12444,HIGH STREET / CHURCH HILL,275.08979,738
12445,CARLTON PARADE,717.48221,549
12448,VAUXHALL PARK,168.27342,193
1245,HANWELL BROADWAY,1305.454,355
12450,PURLEY LIBRARY,830.43578,414
1256,CHAPLIN ROAD,1179.50976,354
1259,PEMBRIDGE VILLAS,785.98715,366
126,THE DESIGN MUSEUM,380.05084,439
1260,CHEPSTOW ROAD,11.31606,95
1261,CHEPSTOW ROAD / WESTBOURNE GROVE,1125.76319,347
1263,ARTESIAN ROAD,746.10908,426
1264,PALACE GARDENS TERRACE,734.7476,287
1265,NOTTING HILL GATE STATION,483.48722000000004,217
12659,GREYHOUND TERRACE,328.03202,177
1266,PALACE GARDENS TERR / NOTTING HILL GTE,966.38737,529
12661,ROWAN CRESCENT,307.61444,179
12662,LONGTHORNTON ROAD,151.99277,178
12663,ROWAN CRESCENT,348.52015,177
12664,LONGTHORNTON ROAD,321.95495,178
12665,STREATHAM PARK CEMETERY,152.97022,328
12670,NORTHBOROUGH ROAD,389.36209,100
12671,NORTHBOROUGH ROAD,1251.60242,403
12672,SHERWOOD PARK ROAD,204.63121999999998,98
12678,ST JAMES ROAD,276.62948,146
12679,ST JAMES ROAD,177.18114,150
1268,NOTTING HILL GATE STN  / HILLGATE ST,717.7036400000001,288
12680,MANSHIP ROAD,263.38529,146
12683,LOCKS LANE,202.3899,149
12686,INMAN ROAD,102.39172,75
12687,INMAN ROAD,49.39418,77
12688,BROCKLEBANK ROAD,80.52464,75
12689,BROCKLEBANK ROAD,72.57227999999999,77
1269,NOTTING HILL GATE STN  / HILLGATE ST,1067.86611,295
12691,ST ANN'S HILL,92.01938,77
12692,ST ANN'S HILL,131.67123,76
12695,WINDMILL ROAD,38.29807,77
12696,WINDMILL ROAD,89.07881,75
12698,MARCILLY ROAD,282.22874,76
12699,ALEXANDER COURT,20.79673,75
1270,NOTTING HILL GATE STN  / PEMBRIDGE RD,1803.95228,355
12700,WEST SIDE,69.33219,76
12703,WINDMILL ROAD,32.11084,74
12705,WINDMILL ROAD,81.90931,76
12706,COUNTY ARMS,146.08288,74
12707,COUNTY ARMS,214.09438,77
1271,NOTTING HILL GATE STATION,1300.75716,454
12710,ROUTH ROAD,44.42319,74
12711,ROUTH ROAD,75.64272,77
12712,BURNTWOOD LANE,228.09411,154
12713,BURNTWOOD LANE,41.34072,77
12715,BRODRICK ROAD,127.98778,154
12717,EATONVILLE ROAD,198.00591,154
12718,UPPER TOOTING PARK,102.45141,157
1272,LADBROKE ROAD,959.42701,169
12720,EATONVILLE ROAD,112.63475,157
12722,ST ANSELM'S CHURCH,1792.87521,156
12725,MONTANA ROAD,128.33539,157
12726,MONTANA ROAD,144.98863,157
12727,FRANCISCAN ROAD,140.78462,157
12728,FRANCISCAN ROAD,409.64199,157
12729,TOOTING BEC ATHLETICS TRACK,91.14367,157
12730,TOOTING BEC ATHLETICS TRACK,472.85282,157
12731,TOOTING BEC LIDO,91.91345,157
12732,TOOTING BEC LIDO,460.14089,157
12739,BURNTWOOD SCHOOL,115.39993,72
12740,BURNTWOOD SCHOOL,87.1715,72
12741,OPENVIEW,39.64591,72
12742,OPENVIEW,28.729799999999997,72
12743,TILEHURST ROAD,57.65005,72
12744,TILEHURST ROAD,20.413439999999998,72
12745,MARHAM GARDENS,16.0449,72
12746,MARHAM GARDENS,18.32556,72
12747,TRINITY ROAD,13.177209999999999,71
12748,BELLEVUE ROAD / TRINITY ROAD,208.46355,152
12749,RAMSDEN ROAD,26.515439999999998,72
1275,ROBERT STREET,274.03885,463
12751,ABBEVILLE ROAD,111.60777,155
12752,ABBEVILLE ROAD,68.2809,156
12753,RUDLOE ROAD,175.16391,156
12754,RUDLOE ROAD,115.32272,155
12755,POYNDERS ROAD / KINGS AVENUE,565.70716,255
12757,ATKINS ROAD / NEW PARK ROAD,568.10731,355
12758,ATKINS ROAD / NEW PARK ROAD,536.77183,358
12759,STREATHAM PLACE,178.58445,355
1276,ROBERT STREET,681.48089,400
12763,CLAPHAM COMMON OLD TOWN,46.95662,98
12766,BEDFORD ROAD,659.34792,357
12767,LYHAM ROAD,161.61464,247
12768,LYHAM ROAD,142.81665,251
12769,CLARENCE AVENUE,261.39833,251
1277,SILVERDALE,198.7686,464
12770,CLARENCE AVENUE,907.81407,247
12773,THORNCLIFFE ROAD,97.53447,76
12774,THORNCLIFFE ROAD,1.6950699999999999,252
12777,ATKINS ROAD,49.04963,79
12778,KINGS AVENUE / ATKINS ROAD,405.79653,252
12781,LEXTON GARDENS,70.827,79
12783,NEW PARK ROAD,110.36834999999999,155
12784,NEW PARK ROAD,76.05153,80
12785,CRIFFEL AVENUE,61.91657,155
12786,CRIFFEL AVENUE,51.58471,154
12787,STREATHAM HILL STATION,28.141299999999998,155
12789,GREYHOUND LANE / STREATHAM HIGH ROAD,72.58347,179
12790,GREYHOUND LANE / STREATHAM HIGH ROAD,314.35751,179
12793,TANKERVILLE ROAD,121.81504,179
12795,ABERFOYLE ROAD,735.12074,179
12796,STREATHAM COMMON STATION,576.94636,179
12799,BRAESIDE ROAD,619.48231,177
128,GREAT SMITH STREET / WESTMINSTER ABBEY,508.67439,497
1280,CAMDEN HIGH STREET,1140.26855,533
12800,BRAESIDE ROAD,207.11675,180
12801,GREYHOUND TERRACE,136.21242,180
12802,STREATHAM / ST LEONARD'S CHURCH,165.33283,255
12803,STREATHAM / ST LEONARD'S CHURCH,3959.81826,556
12804,AMBLESIDE AVENUE,103.50653,253
12805,AMBLESIDE AVENUE,162.50696,253
12806,CONYERS ROAD,133.3185,254
12807,CONYERS ROAD,100.51705,253
12808,ALDRINGTON ROAD,532.41698,253
12809,ALDRINGTON ROAD,268.96419,253
12810,DAHOMEY ROAD,370.62151,251
12813,DAHOMEY ROAD,399.06512,255
12817,WHEATSHEAF LANE,231.27052,193
12818,THORNE ROAD,231.56137,186
1282,MURRAY STREET,154.03501,215
12822,LANSDOWNE WAY,216.97654,185
12825,STOCKWELL GREEN,754.44413,351
12826,IRVING GROVE,263.98148,348
12827,STOCKWELL GREEN,661.58253,423
1283,MURRAY STREET,43.963049999999996,220
12830,SOLON ROAD,925.3413,335
12831,SOLON ROAD,661.61085,332
12832,BELVEDERE PLACE,246.12013,336
12833,BELVEDERE PLACE,383.15106000000003,332
12834,MARCILLY ROAD,5.5078499999999995,75
12835,SPENCER ROAD,49.64205,77
12836,SPENCER ROAD,5.71643,75
12838,SPENCER PARK,108.91588,77
12839,BOLINGBROKE GROVE,17.08907,150
1284,CAMDEN PARK ROAD,586.39756,215
12840,BOLINGBROKE GROVE,85.38446,313
12842,ECCLES ROAD,559.10152,192
12843,ECCLES ROAD,99.27481999999999,191
12844,SISTERS AVENUE,352.59102,192
12846,FORTHBRIDGE ROAD,280.59581000000003,192
12847,FORTHBRIDGE ROAD,152.41763,189
12848,CEDARS ROAD,138.62417,192
1285,TORRIANO AVENUE,297.82684,221
12850,BOLINGBROKE GROVE,42.72881,71
12851,BOLINGBROKE GROVE,13.377479999999998,72
12852,OAK LODGE SCHOOL,100.84277,72
12853,OAK LODGE SCHOOL,31.15261,72
12854,RAMSDEN ROAD,47.36498,71
12855,THURLEIGH AVENUE,36.27795,71
12856,SALCOTT ROAD,382.02746,151
12857,SALCOTT ROAD,258.61715,150
1286,HILLDROP ROAD,471.48337,213
12862,DARLEY ROAD,636.76948,152
12863,DARLEY ROAD,332.36511,151
12865,GORST ROAD,97.12998,81
12866,BLENKARNE ROAD,55.80442,80
12868,BRIGHTON ROAD / OLD LODGE LANE,166.36284,394
12869,GRANARD ROAD,178.67566,80
1287,HILLDROP ROAD,368.0707,219
12870,GRANARD ROAD,53.44902,80
12871,BATTERSEA BRIDGE,2121.07196,447
12872,BATTERSEA BRIDGE / HESTER ROAD,143.41178,84
12873,PARKGATE ROAD,330.41378,292
12874,PARKGATE ROAD,1104.03104,367
12877,PRINCE OF WALES DRIVE,225.57237,292
12878,PETWORTH STREET,861.92314,288
12882,THE PARADE / COTMAN GARDENS,283.35887,81
12883,THE PARADE,511.58892,82
12884,HARROW VIEW,184.81573,80
12885,HARROW VIEW,158.79723,81
12886,SHIRLEY OAKS ROAD,581.69876,253
12887,CAMBRIDGE ROUNDABOUT / SOUTH SIDE,370.97865,239
1289,CHAMBERS ROAD,1006.71067,719
129,AMHURST ROAD / HACKNEY DOWNS STATION,486.09273,721
12900,KINGSTON UNIVERSITY / COUNTY HALL,1236.225,460
12904,HYLAND WAY,251.2082,174
12905,HYLAND WAY,323.74635,167
12908,LEIGHAM COURT RD / STREATHAM HILL STN,52.53681,98
12909,LEIGHAM COURT RD / STREATHAM HILL STN,568.40957,102
1291,HORNSEY ROAD,2394.5001,632
12912,FAIRLAWN AVENUE,601.87277,168
12913,BEACONSFIELD ROAD,402.17592,159
12914,BEACONSFIELD ROAD,516.32242,160
12915,THORNTON HEATH POND / FAIRLANDS AVENUE,59.07449,76
12916,THORNTON HEATH POND / FAIRLANDS AVENUE,173.71805,77
12917,TALBOT ROAD,613.08569,186
12918,PAWSONS ROAD,546.53929,195
12920,PAWSONS ROAD,440.31872,185
12921,TALBOT ROAD,664.66911,274
12924,ELTHAM HIGH STREET / POUND PLACE,548.33479,389
12925,ELTHAM HIGH STREET / POUND PLACE,329.66976999999997,379
12927,THE WOOLWICH CENTRE,678.337,420
1293,DURHAM ROAD,983.4968,535
12930,EFFRA PARADE,0.0,76
12934,CAMBRIDGE ROUNDABOUT / WEST SIDE,90.24638,172
12935,CAMBRIDGE ROUNDABOUT / WEST SIDE,165.96633,173
12936,CHEQUERS WAY,191.46031,172
12937,CHEQUERS WAY,347.07214,249
1299,HEYSHAM ROAD,505.09051,180
13,EDGWARE ROAD STATION,1613.79395,286
1300,HEYSHAM ROAD,450.99667,180
1301,ELIZABETH ROAD,257.23701,180
1302,BIRSTALL ROAD / SEVEN SISTERS STN,520.46928,179
1306,WILTON ROAD,152.94561,187
1307,WILTON ROAD,879.7076,182
1308,CONSTABLE CLOSE,145.78422,79
1309,CONSTABLE CLOSE,26.432209999999998,78
1310,FRIARY ROAD,24.68309,122
1311,FRIARY ROAD,28.13174,121
13149,WEMBLEY STADIUM STATION,1268.70747,406
13150,ICKNIELD DRIVE,337.4164,257
13151,GANTSHILL CRESCENT,215.63442,258
13152,GREENFORD STATION,1941.97691,256
13156,HORNIMAN MUSEUM,329.2702,340
13158,HONOR OAK ROAD,202.27697,332
13161,FOREST HILL STATION  / LONDON ROAD,1001.73922,157
13167,DUNRAVEN SCHOOL,102.44334,102
13168,LEIGHAM COURT ROAD / VALLEY ROAD,129.5198,175
13169,VALLEY ROAD,266.84191,92
13170,ROCKHAMPTON ROAD,175.45946,93
13171,JULIAN'S PRIMARY SCHOOL,204.47351,93
13174,ALBERT CARR GARDENS,20.525879999999997,78
13175,VALLEY ROAD,68.20841,78
13176,THE ROOKERY,81.80109,78
13178,LEIGHAM COURT ROAD,21.14023,77
13179,STREATHAM COMMON NORTH / LEIGHAM CRT RD,114.65946,171
13180,ALBERT CARR GARDENS,82.83774,77
13181,VALLEY ROAD,31.78499,77
13182,THE ROOKERY,37.96669,77
13184,CROWN POINT,748.35393,171
13186,TIVOLI ROAD,131.20916,93
13188,SALTER'S HILL,151.76099,193
13189,HERMITAGE ROAD,444.30003,271
13190,ROCKMOUNT ROAD,221.92202,272
13193,GRECIAN CRESCENT,106.36837,267
13194,CONVENT HILL,192.36842000000001,266
13196,HERMITAGE ROAD,256.9796,266
13197,HERMITAGE ROAD,185.02788,269
13201,UPPER BEULAH HILL,133.69123,270
13202,UPPER BEULAH HILL,357.41475,263
13203,BEULAH HILL / ALL SAINTS CHURCH,373.42491,270
13204,SOUTH NORWOOD HILL / ALL SAINTS CHURCH,157.34972,187
13206,GRANGE AVENUE,35.35556,187
13207,GRANGE AVENUE,141.45483,192
13208,WHARNCLIFFE GARDENS,133.48723,186
13209,WHARNCLIFFE GARDENS,88.32944,192
13210,HOWDEN ROAD,283.45104,185
13211,HOWDEN ROAD,14.569989999999999,76
13214,ELM PARK ROAD,42.85247,75
13215,ELM PARK ROAD,3.28931,76
13216,STANLEY HALL,347.42989,152
13217,STANLEY HALL,80.84927,155
13220,BIGGIN HILL,225.94264,265
13221,BIGGIN HILL,109.29817,268
13222,WESTOW HILL,825.69802,429
13223,WESTOW PARK,21.83868,77
13224,WESTOW PARK,169.22048,77
13227,SYLVAN HILL,51.9786,77
13228,SYLVAN HILL,78.114,77
13229,ALL SAINTS CHURCH,45.23906,77
1323,REDBRIDGE STATION,156.22407,260
13231,ALL SAINTS CHURCH,37.1373,77
13233,NUGENT ROAD,99.90298,116
13234,WHITWORTH ROAD,119.8203,107
13235,WHITWORTH ROAD,103.05076,116
13236,SELHURST PARK STADIUM,143.22679,106
13237,SELHURST PARK STADIUM,180.52767,194
13238,CLIFTON ROAD,307.30538,182
13239,CLIFTON ROAD,94.26928,193
13246,MORVAL ROAD,662.12389,524
13247,ST MATTHEWS ESTATE,297.74976,529
13249,MILTON ROAD,104.04745,267
1325,CLARENCE AVENUE,245.28943,168
13250,BROCKWELL LIDO,232.49041,269
13251,BROCKWELL LIDO,68.23732,267
13255,ROSENDALE ROAD,331.61651,325
13256,ROSENDALE ROAD,191.25927,329
13258,DERONDA ROAD,200.39958,324
13259,DERONDA ROAD,78.05982,329
13260,THURLOW PARK ROAD,177.47985,324
13262,LANCASTER AVENUE,349.32243,170
13263,ELMCOURT ROAD,336.98987999999997,506
13266,LANCASTER AVENUE,477.71635,573
13270,ROBSON ROAD,6.6550899999999995,75
13271,ROBSON ROAD,4.19764,77
13272,MARTELL ROAD,63.60419,75
13273,MARTELL ROAD,95.50552,77
13275,NORWOOD ROAD,41.20603,172
13277,CROXTED CLOSE,44.2437,171
13278,GUERNSEY GROVE,47.16375,169
13279,TURNEY ROAD,165.81038999999998,171
13280,TURNEY ROAD,112.90946,168
13283,PYMERS MEAD,92.05965,171
13284,PYMERS MEAD,19.93351,168
13286,WESTERN ROAD,171.08372,354
13287,BRIXTON STATION ROAD,103.23393999999999,355
13288,MOORLAND ROAD,160.22403,356
13289,SHAKESPEARE ROAD,446.66244,355
1329,KINGSBURY ROAD,292.82153,199
13290,SHAKESPEARE ROAD,639.38377,356
13297,VALMAR ROAD,96.35043999999999,274
13298,VALMAR ROAD,838.44757,275
133,TURNHAM GREEN CHURCH,1235.4784300000001,337
1330,KINGSBURY ROAD,464.39337,197
1331,FINCHLEY ROAD STATION,977.58158,414
13317,JULIAN'S PRIMARY SCHOOL,95.37372,101
13319,LEIGHAM COURT ROAD / STREATHAM COMMON,30.87967,101
13322,TIVOLI ROAD,64.39968,97
13323,NORWOOD SCHOOL,77.71335,97
13324,SALTER'S HILL,66.86216,198
13325,HERMITAGE ROAD,162.29223,274
13326,ROCKMOUNT ROAD,75.06157999999999,274
13329,KELLETT ROAD,0.0,76
1333,BARNET EVERYMAN CINEMA,791.97903,249
13330,KELLETT ROAD,0.25761,75
13332,EFFRA PARADE,0.0,75
13335,REGENT ROAD,18.89907,76
13336,REGENT ROAD,0.12863999999999992,75
13339,ST JULIAN'S FARM ROAD,1044.73272,510
1334,BARNET EVERYMAN CINEMA,176.02258,261
13340,ROTHSCHILD STREET,176.7049,260
13343,WEST NORWOOD FIRE STATION,108.23876,180
13346,WEST NORWOOD FIRE STATION,72.46262,189
13347,CROWN POINT / KNIGHTS HILL,418.97387000000003,183
13352,GIPSY ROAD,90.32594,100
13353,GIPSY ROAD,280.2992,100
13354,NORWOOD PARK,224.57916,100
13355,EYLEWOOD ROAD,78.62778,100
13356,NORWOOD PARK,85.90832,101
13357,DEEPDENE ROAD,374.48703,249
1336,GREEN STREET,920.44003,174
13360,FRANKFURT ROAD,250.58187,175
13362,SOUTHSIDE SHOPPING CENTRE,1769.34182,366
13363,LINGS COPPICE,171.01192,95
13364,LINGS COPPICE,45.50378,94
13365,ILDERSLY GROVE,104.45692,94
13366,PARK HALL ROAD,279.87912,97
13367,SOUTH CROXTED ROAD,37.48133,97
13368,PARK HALL ROAD,11.114609999999999,94
13369,CHURCH APPROACH,260.42742,96
13370,CHURCH APPROACH,74.66264,95
13371,ALLEYN ROAD,42.43311,97
13372,SOUTH CROXTED ROAD,7.227949999999999,95
13373,GIPSY HILL,109.86757,95
