config,seeds,n_seeds,borough,n_test,model,WMAPE,RMSE,MAE
osm_only_fastbaselines,42,1,Kingston upon Thames,391,RF,0.8245,571.425,192.107
osm_only_fastbaselines,42,1,Kingston upon Thames,391,XGBoost,0.8444,584.575,196.744
osm_only_fastbaselines,42,1,Lambeth,577,HistAvg,0.8618,942.451,428.607
osm_only_fastbaselines,42,1,Lambeth,577,MLR,0.8363,970.878,415.94
osm_only_fastbaselines,42,1,Lambeth,577,RF,0.839,954.859,417.293
osm_only_fastbaselines,42,1,Lambeth,577,XGBoost,0.8332,938.693,414.395
osm_only_fastbaselines,42,1,Lewisham,609,HistAvg,0.9859,512.677,290.318
osm_only_fastbaselines,42,1,Lewisham,609,MLR,0.8053,530.594,237.117
osm_only_fastbaselines,42,1,Lewisham,609,RF,0.8065,526.069,237.476
osm_only_fastbaselines,42,1,Lewisham,609,XGBoost,0.8184,536.236,240.975
osm_only_fastbaselines,42,1,Merton,457,HistAvg,1.0347,493.948,268.128
osm_only_fastbaselines,42,1,Merton,457,MLR,0.8027,505.073,208.0
osm_only_fastbaselines,42,1,Merton,457,RF,0.7944,500.028,205.863
osm_only_fastbaselines,42,1,Merton,457,XGBoost,0.7926,491.134,205.392
osm_only_fastbaselines,42,1,Newham,465,HistAvg,0.8322,506.085,319.074
osm_only_fastbaselines,42,1,Newham,465,MLR,0.7602,519.397,291.474
osm_only_fastbaselines,42,1,Newham,465,RF,0.78,534.515,299.06
osm_only_fastbaselines,42,1,Newham,465,XGBoost,0.7741,529.743,296.778
osm_only_fastbaselines,42,1,Redbridge,539,HistAvg,1.1018,465.014,271.086
osm_only_fastbaselines,42,1,Redbridge,539,MLR,0.8152,468.432,200.578
osm_only_fastbaselines,42,1,Redbridge,539,RF,0.776,420.219,190.92
osm_only_fastbaselines,42,1,Redbridge,539,XGBoost,0.7776,447.652,191.311
osm_only_fastbaselines,42,1,Richmond upon Thames,484,HistAvg,1.3166,353.755,244.414
osm_only_fastbaselines,42,1,Richmond upon Thames,484,MLR,0.7791,318.774,144.634
osm_only_fastbaselines,42,1,Richmond upon Thames,484,RF,0.752,296.606,139.608
osm_only_fastbaselines,42,1,Richmond upon Thames,484,XGBoost,0.7531,309.831,139.801
osm_only_fastbaselines,42,1,Southwark,583,HistAvg,0.8601,854.25,414.185
osm_only_fastbaselines,42,1,Southwark,583,MLR,0.8167,874.766,393.283
osm_only_fastbaselines,42,1,Southwark,583,RF,0.8153,878.844,392.62
osm_only_fastbaselines,42,1,Southwark,583,XGBoost,0.8099,876.932,390.033
osm_only_fastbaselines,42,1,Sutton,421,HistAvg,1.4868,309.593,241.96
osm_only_fastbaselines,42,1,Sutton,421,MLR,0.8557,290.489,139.255
osm_only_fastbaselines,42,1,Sutton,421,RF,0.853,288.003,138.815
osm_only_fastbaselines,42,1,Sutton,421,XGBoost,0.8567,287.622,139.415
osm_only_fastbaselines,42,1,Tower Hamlets,381,HistAvg,0.9492,393.105,269.85
osm_only_fastbaselines,42,1,Tower Hamlets,381,MLR,0.8258,386.708,234.756
osm_only_fastbaselines,42,1,Tower Hamlets,381,RF,0.819,397.67,232.835
osm_only_fastbaselines,42,1,Tower Hamlets,381,XGBoost,0.8021,392.039,228.021
osm_only_fastbaselines,42,1,Waltham Forest,492,HistAvg,0.8879,510.268,280.825
osm_only_fastbaselines,42,1,Waltham Forest,492,MLR,0.7578,515.681,239.693
osm_only_fastbaselines,42,1,Waltham Forest,492,RF,0.7527,510.229,238.066
osm_only_fastbaselines,42,1,Waltham Forest,492,XGBoost,0.7752,522.489,245.203
osm_only_fastbaselines,42,1,Wandsworth,481,HistAvg,0.8146,681.466,346.179
osm_only_fastbaselines,42,1,Wandsworth,481,MLR,0.7866,704.909,334.281
osm_only_fastbaselines,42,1,Wandsworth,481,RF,0.7816,701.697,332.152
osm_only_fastbaselines,42,1,Wandsworth,481,XGBoost,0.786,699.761,334.052
osm_only_fastbaselines,42,1,Westminster,419,HistAvg,0.763,912.576,497.587
osm_only_fastbaselines,42,1,Westminster,419,MLR,0.7618,908.181,496.784
osm_only_fastbaselines,42,1,Westminster,419,RF,0.7964,933.955,519.347
osm_only_fastbaselines,42,1,Westminster,419,XGBoost,0.784,914.918,511.27
osm_sc,42,1,Barking and Dagenham,364,HistAvg,0.893,570.009,262.968
osm_sc,42,1,Barking and Dagenham,364,MLR,0.7168,539.377,211.082
osm_sc,42,1,Barking and Dagenham,364,RF,0.6925,505.747,203.943
osm_sc,42,1,Barking and Dagenham,364,XGBoost,0.6693,511.632,197.105
osm_sc,42,1,Barking and Dagenham,364,MLP,0.6913,527.288,203.579
osm_sc,42,1,Barking and Dagenham,364,GATv2,0.7459,563.966,219.671
osm_sc,42,1,Barnet,993,HistAvg,1.2395,379.816,265.098
osm_sc,42,1,Barnet,993,MLR,0.7126,360.28,152.393
osm_sc,42,1,Barnet,993,RF,0.6529,308.077,139.628
osm_sc,42,1,Barnet,993,XGBoost,0.6491,301.156,138.819
osm_sc,42,1,Barnet,993,MLP,0.6786,308.954,145.138
osm_sc,42,1,Barnet,993,GATv2,0.6977,316.571,149.209
osm_sc,42,1,Bexley,672,HistAvg,1.6969,388.739,256.754
osm_sc,42,1,Bexley,672,MLR,0.6963,299.589,105.357
osm_sc,42,1,Bexley,672,RF,0.6881,313.556,104.112
osm_sc,42,1,Bexley,672,XGBoost,0.7286,305.796,110.242
osm_sc,42,1,Bexley,672,MLP,0.6805,300.895,102.961
osm_sc,42,1,Bexley,672,GATv2,0.7942,359.216,120.174
osm_sc,42,1,Brent,575,HistAvg,0.8181,541.496,311.062
osm_sc,42,1,Brent,575,MLR,0.6371,476.447,242.245
osm_sc,42,1,Brent,575,RF,0.6401,478.199,243.375
osm_sc,42,1,Brent,575,XGBoost,0.6423,480.919,244.207
osm_sc,42,1,Brent,575,MLP,0.6207,463.448,236.017
osm_sc,42,1,Brent,575,GATv2,0.7734,569.934,294.057
osm_sc,42,1,Bromley,1179,HistAvg,2.6075,309.255,265.171
osm_sc,42,1,Bromley,1179,MLR,0.6855,179.279,69.712
osm_sc,42,1,Bromley,1179,RF,0.6412,168.048,65.207
osm_sc,42,1,Bromley,1179,XGBoost,0.6525,169.475,66.361
osm_sc,42,1,Bromley,1179,MLP,0.6582,162.541,66.931
osm_sc,42,1,Bromley,1179,GATv2,0.7586,211.083,77.144
osm_sc,42,1,Camden,424,HistAvg,0.8666,609.429,349.975
osm_sc,42,1,Camden,424,MLR,0.5176,444.391,209.036
osm_sc,42,1,Camden,424,RF,0.5283,457.683,213.337
osm_sc,42,1,Camden,424,XGBoost,0.5155,433.292,208.168
osm_sc,42,1,Camden,424,MLP,0.5073,432.551,204.849
osm_sc,42,1,Camden,424,GATv2,0.705,566.021,284.686
osm_sc,42,1,City of London,101,HistAvg,0.798,914.764,520.033
osm_sc,42,1,City of London,101,MLR,0.5847,729.957,381.032
osm_sc,42,1,City of London,101,RF,0.5634,708.713,367.124
osm_sc,42,1,City of London,101,XGBoost,0.5526,670.312,360.118
osm_sc,42,1,City of London,101,MLP,0.5892,663.598,383.989
osm_sc,42,1,City of London,101,GATv2,0.8205,970.219,534.68
osm_sc,42,1,Croydon,1019,HistAvg,1.5477,343.611,254.841
osm_sc,42,1,Croydon,1019,MLR,0.6809,272.69,112.118
osm_sc,42,1,Croydon,1019,RF,0.6665,273.37,109.738
osm_sc,42,1,Croydon,1019,XGBoost,0.6589,267.732,108.497
osm_sc,42,1,Croydon,1019,MLP,0.6745,275.692,111.068
osm_sc,42,1,Croydon,1019,GATv2,0.7424,293.641,122.243
osm_sc,42,1,Ealing,683,HistAvg,0.9636,570.286,318.126
osm_sc,42,1,Ealing,683,MLR,0.6578,478.529,217.162
osm_sc,42,1,Ealing,683,RF,0.6645,495.165,219.398
osm_sc,42,1,Ealing,683,XGBoost,0.638,465.245,210.628
osm_sc,42,1,Ealing,683,MLP,0.6509,475.243,214.884
osm_sc,42,1,Ealing,683,GATv2,0.7275,533.023,240.191
osm_sc,42,1,Enfield,707,HistAvg,1.1452,433.336,276.391
osm_sc,42,1,Enfield,707,MLR,0.6684,360.65,161.332
osm_sc,42,1,Enfield,707,RF,0.6983,390.581,168.547
osm_sc,42,1,Enfield,707,XGBoost,0.7084,387.737,170.978
osm_sc,42,1,Enfield,707,MLP,0.6651,366.68,160.515
osm_sc,42,1,Enfield,707,GATv2,0.7364,400.865,177.737
osm_sc,42,1,Greenwich,659,HistAvg,0.9994,596.257,285.229
osm_sc,42,1,Greenwich,659,MLR,0.6709,509.89,191.46
osm_sc,42,1,Greenwich,659,RF,0.6536,530.716,186.537
osm_sc,42,1,Greenwich,659,XGBoost,0.6435,536.147,183.645
osm_sc,42,1,Greenwich,659,MLP,0.6667,515.596,190.258
osm_sc,42,1,Greenwich,659,GATv2,0.725,545.198,206.909
osm_sc,42,1,Hackney,442,HistAvg,0.8267,512.63,325.701
osm_sc,42,1,Hackney,442,MLR,0.5216,379.594,205.514
osm_sc,42,1,Hackney,442,RF,0.5222,380.542,205.734
osm_sc,42,1,Hackney,442,XGBoost,0.5106,363.47,201.176
osm_sc,42,1,Hackney,442,MLP,0.498,361.144,196.217
osm_sc,42,1,Hackney,442,GATv2,0.7359,523.427,289.946
osm_sc,42,1,Hammersmith and Fulham,276,HistAvg,0.7878,748.498,373.545
osm_sc,42,1,Hammersmith and Fulham,276,MLR,0.6997,659.442,331.756
osm_sc,42,1,Hammersmith and Fulham,276,RF,0.6745,665.092,319.807
osm_sc,42,1,Hammersmith and Fulham,276,XGBoost,0.6996,681.203,331.715
osm_sc,42,1,Hammersmith and Fulham,276,MLP,0.6873,650.198,325.852
osm_sc,42,1,Hammersmith and Fulham,276,GATv2,0.7557,759.734,358.318
osm_sc,42,1,Haringey,461,HistAvg,0.8402,761.461,380.81
osm_sc,42,1,Haringey,461,MLR,0.6617,646.336,299.924
osm_sc,42,1,Haringey,461,RF,0.6705,686.161,303.927
osm_sc,42,1,Haringey,461,XGBoost,0.7074,712.336,320.639
osm_sc,42,1,Haringey,461,MLP,0.6494,644.065,294.356
osm_sc,42,1,Haringey,461,GATv2,0.7386,729.577,334.778
osm_sc,42,1,Harrow,432,HistAvg,1.0881,369.502,256.035
osm_sc,42,1,Harrow,432,MLR,0.6325,289.662,148.842
osm_sc,42,1,Harrow,432,RF,0.6258,293.801,147.262
osm_sc,42,1,Harrow,432,XGBoost,0.6063,273.026,142.657
osm_sc,42,1,Harrow,432,MLP,0.6184,281.663,145.527
osm_sc,42,1,Harrow,432,GATv2,0.7636,367.128,179.687
osm_sc,42,1,Havering,691,HistAvg,1.6017,456.404,268.356
osm_sc,42,1,Havering,691,MLR,0.7225,348.341,121.044
osm_sc,42,1,Havering,691,RF,0.7156,352.396,119.898
osm_sc,42,1,Havering,691,XGBoost,0.9997,372.024,167.485
osm_sc,42,1,Havering,691,MLP,0.7314,338.825,122.548
osm_sc,42,1,Havering,691,GATv2,0.7625,393.849,127.752
osm_sc,42,1,Hillingdon,706,HistAvg,1.3003,592.939,309.8
osm_sc,42,1,Hillingdon,706,MLR,0.7342,482.25,174.921
osm_sc,42,1,Hillingdon,706,RF,0.7428,537.839,176.978
osm_sc,42,1,Hillingdon,706,XGBoost,0.8054,559.054,191.873
osm_sc,42,1,Hillingdon,706,MLP,0.7315,488.093,174.287
osm_sc,42,1,Hillingdon,706,GATv2,0.78,546.537,185.824
osm_sc,42,1,Hounslow,651,HistAvg,1.054,427.703,263.162
osm_sc,42,1,Hounslow,651,MLR,0.6372,361.809,159.107
osm_sc,42,1,Hounslow,651,RF,0.6335,359.837,158.173
osm_sc,42,1,Hounslow,651,XGBoost,0.6386,351.591,159.46
osm_sc,42,1,Hounslow,651,MLP,0.6148,335.48,153.503
osm_sc,42,1,Hounslow,651,GATv2,0.7378,405.706,184.22
osm_sc,42,1,Islington,349,HistAvg,0.7866,736.434,408.65
osm_sc,42,1,Islington,349,MLR,0.5882,623.622,305.601
osm_sc,42,1,Islington,349,RF,0.5934,616.132,308.294
osm_sc,42,1,Islington,349,XGBoost,0.6061,613.504,314.868
osm_sc,42,1,Islington,349,MLP,0.583,606.061,302.866
osm_sc,42,1,Islington,349,GATv2,0.7639,749.888,396.861
osm_sc,42,1,Kensington and Chelsea,260,HistAvg,0.7473,516.034,323.957
osm_sc,42,1,Kensington and Chelsea,260,MLR,0.6107,428.209,264.754
osm_sc,42,1,Kensington and Chelsea,260,RF,0.5344,403.451,231.681
osm_sc,42,1,Kensington and Chelsea,260,XGBoost,0.5448,405.513,236.196
osm_sc,42,1,Kensington and Chelsea,260,MLP,0.5821,401.098,252.347
osm_sc,42,1,Kensington and Chelsea,260,GATv2,0.6723,495.453,291.451
osm_sc,42,1,Kingston upon Thames,391,HistAvg,1.2094,569.502,281.785
osm_sc,42,1,Kingston upon Thames,391,MLR,0.7187,478.778,167.452
osm_sc,42,1,Kingston upon Thames,391,RF,0.7035,510.446,163.921
osm_sc,42,1,Kingston upon Thames,391,XGBoost,0.699,517.072,162.862
osm_sc,42,1,Kingston upon Thames,391,MLP,0.6948,476.187,161.898
osm_sc,42,1,Kingston upon Thames,391,GATv2,0.7809,528.862,181.961
osm_sc,42,1,Lambeth,577,HistAvg,0.8618,942.451,428.607
osm_sc,42,1,Lambeth,577,MLR,0.6299,830.266,313.303
osm_sc,42,1,Lambeth,577,RF,0.6181,819.526,307.412
osm_sc,42,1,Lambeth,577,XGBoost,0.6026,790.413,299.692
osm_sc,42,1,Lambeth,577,MLP,0.6058,805.245,301.305
osm_sc,42,1,Lambeth,577,GATv2,0.7404,927.389,368.271
osm_sc,42,1,Lewisham,609,HistAvg,0.9859,512.677,290.318
osm_sc,42,1,Lewisham,609,MLR,0.5939,390.868,174.894
osm_sc,42,1,Lewisham,609,RF,0.6107,425.915,179.819
osm_sc,42,1,Lewisham,609,XGBoost,0.6359,448.557,187.261
osm_sc,42,1,Lewisham,609,MLP,0.5992,400.188,176.431
osm_sc,42,1,Lewisham,609,GATv2,0.6384,446.564,187.999
osm_sc,42,1,Merton,457,HistAvg,1.0347,493.948,268.128
osm_sc,42,1,Merton,457,MLR,0.6724,429.507,174.239
osm_sc,42,1,Merton,457,RF,0.6621,444.077,171.575
osm_sc,42,1,Merton,457,XGBoost,0.6796,438.978,176.115
osm_sc,42,1,Merton,457,MLP,0.6591,434.915,170.789
osm_sc,42,1,Merton,457,GATv2,0.7144,476.074,185.119
osm_sc,42,1,Newham,465,HistAvg,0.8322,506.085,319.074
osm_sc,42,1,Newham,465,MLR,0.5691,375.36,218.205
osm_sc,42,1,Newham,465,RF,0.602,418.048,230.81
osm_sc,42,1,Newham,465,XGBoost,0.6082,422.856,233.179
osm_sc,42,1,Newham,465,MLP,0.5813,386.259,222.868
osm_sc,42,1,Newham,465,GATv2,0.641,435.726,245.745
osm_sc,42,1,Redbridge,539,HistAvg,1.1018,465.014,271.086
osm_sc,42,1,Redbridge,539,MLR,0.6769,356.636,166.54
osm_sc,42,1,Redbridge,539,RF,0.6484,335.357,159.523
osm_sc,42,1,Redbridge,539,XGBoost,0.6375,323.222,156.835
osm_sc,42,1,Redbridge,539,MLP,0.6652,343.095,163.656
osm_sc,42,1,Redbridge,539,GATv2,0.7431,404.982,182.822
osm_sc,42,1,Richmond upon Thames,484,HistAvg,1.3166,353.755,244.414
osm_sc,42,1,Richmond upon Thames,484,MLR,0.6717,263.94,124.688
osm_sc,42,1,Richmond upon Thames,484,RF,0.6503,253.02,120.711
osm_sc,42,1,Richmond upon Thames,484,XGBoost,0.6556,259.774,121.707
osm_sc,42,1,Richmond upon Thames,484,MLP,0.7277,262.514,135.086
osm_sc,42,1,Richmond upon Thames,484,GATv2,0.736,315.713,136.633
osm_sc,42,1,Southwark,583,HistAvg,0.8601,854.25,414.185
osm_sc,42,1,Southwark,583,MLR,0.5824,648.497,280.46
osm_sc,42,1,Southwark,583,RF,0.5975,708.69,287.709
osm_sc,42,1,Southwark,583,XGBoost,0.584,690.144,281.205
osm_sc,42,1,Southwark,583,MLP,0.575,672.032,276.899
osm_sc,42,1,Southwark,583,GATv2,0.7619,845.383,366.88
osm_sc,42,1,Sutton,421,HistAvg,1.4868,309.593,241.96
osm_sc,42,1,Sutton,421,MLR,0.6521,226.658,106.118
osm_sc,42,1,Sutton,421,RF,0.6644,240.364,108.127
osm_sc,42,1,Sutton,421,XGBoost,0.7153,262.296,116.405
osm_sc,42,1,Sutton,421,MLP,0.6444,222.603,104.877
osm_sc,42,1,Sutton,421,GATv2,0.7621,270.721,124.03
osm_sc,42,1,Tower Hamlets,381,HistAvg,0.9492,393.105,269.85
osm_sc,42,1,Tower Hamlets,381,MLR,0.5751,302.989,163.479
osm_sc,42,1,Tower Hamlets,381,RF,0.5907,308.482,167.914
osm_sc,42,1,Tower Hamlets,381,XGBoost,0.5945,314.014,169.0
osm_sc,42,1,Tower Hamlets,381,MLP,0.5903,295.832,167.812
osm_sc,42,1,Tower Hamlets,381,GATv2,0.7126,382.344,202.569
osm_sc,42,1,Waltham Forest,492,HistAvg,0.8879,510.268,280.825
osm_sc,42,1,Waltham Forest,492,MLR,0.7171,499.503,226.803
osm_sc,42,1,Waltham Forest,492,RF,0.6435,462.411,203.52
osm_sc,42,1,Waltham Forest,492,XGBoost,0.6642,477.345,210.066
osm_sc,42,1,Waltham Forest,492,MLP,0.6835,469.687,216.199
osm_sc,42,1,Waltham Forest,492,GATv2,0.6937,484.824,219.406
osm_sc,42,1,Wandsworth,481,HistAvg,0.8146,681.466,346.179
osm_sc,42,1,Wandsworth,481,MLR,0.6346,578.995,269.687
osm_sc,42,1,Wandsworth,481,RF,0.6249,582.94,265.562
osm_sc,42,1,Wandsworth,481,XGBoost,0.6382,590.097,271.218
osm_sc,42,1,Wandsworth,481,MLP,0.6222,569.303,264.415
osm_sc,42,1,Wandsworth,481,GATv2,0.6901,626.832,293.288
osm_sc,42,1,Westminster,419,HistAvg,0.763,912.576,497.587
osm_sc,42,1,Westminster,419,MLR,0.5851,704.555,381.554
osm_sc,42,1,Westminster,419,RF,0.5467,682.565,356.525
osm_sc,42,1,Westminster,419,XGBoost,0.5845,708.046,381.176
osm_sc,42,1,Westminster,419,MLP,0.5468,677.322,356.603
osm_sc,42,1,Westminster,419,GATv2,0.6218,757.654,405.483
pca_ai23_osm_sc,42,1,Barking and Dagenham,364,HistAvg,0.893,570.009,262.968
pca_ai23_osm_sc,42,1,Barking and Dagenham,364,IDW,0.8035,593.422,236.631
pca_ai23_osm_sc,42,1,Barking and Dagenham,364,MLR,0.7074,534.294,208.308
pca_ai23_osm_sc,42,1,Barking and Dagenham,364,RF,0.691,508.373,203.479
pca_ai23_osm_sc,42,1,Barking and Dagenham,364,XGBoost,0.68,507.053,200.241
pca_ai23_osm_sc,42,1,Barking and Dagenham,364,MLP,0.6839,524.325,201.406
pca_ai23_osm_sc,42,1,Barking and Dagenham,364,GATv2,0.7504,567.365,220.972
pca_ai23_osm_sc,42,1,Barnet,993,HistAvg,1.2395,379.816,265.098
pca_ai23_osm_sc,42,1,Barnet,993,IDW,0.8581,374.974,183.529
pca_ai23_osm_sc,42,1,Barnet,993,MLR,0.6946,349.682,148.557
pca_ai23_osm_sc,42,1,Barnet,993,RF,0.6573,311.217,140.571
pca_ai23_osm_sc,42,1,Barnet,993,XGBoost,0.6507,304.37,139.164
pca_ai23_osm_sc,42,1,Barnet,993,MLP,0.6657,305.562,142.362
pca_ai23_osm_sc,42,1,Barnet,993,GATv2,0.7109,321.028,152.042
pca_ai23_osm_sc,42,1,Bexley,672,HistAvg,1.6969,388.739,256.754
pca_ai23_osm_sc,42,1,Bexley,672,IDW,0.8559,366.586,129.506
pca_ai23_osm_sc,42,1,Bexley,672,MLR,0.6929,303.615,104.839
pca_ai23_osm_sc,42,1,Bexley,672,RF,0.6774,317.882,102.502
pca_ai23_osm_sc,42,1,Bexley,672,XGBoost,0.7033,311.709,106.412
pca_ai23_osm_sc,42,1,Bexley,672,MLP,0.6836,302.266,103.437
pca_ai23_osm_sc,42,1,Bexley,672,GATv2,0.7674,347.732,116.11
pca_ai23_osm_sc,42,1,Brent,575,HistAvg,0.8181,541.496,311.062
pca_ai23_osm_sc,42,1,Brent,575,IDW,0.8563,569.887,325.602
pca_ai23_osm_sc,42,1,Brent,575,MLR,0.6315,475.876,240.126
pca_ai23_osm_sc,42,1,Brent,575,RF,0.6479,490.219,246.355
pca_ai23_osm_sc,42,1,Brent,575,XGBoost,0.631,475.491,239.921
pca_ai23_osm_sc,42,1,Brent,575,MLP,0.6234,465.632,237.043
pca_ai23_osm_sc,42,1,Brent,575,GATv2,0.6825,509.698,259.515
pca_ai23_osm_sc,42,1,Bromley,1179,HistAvg,2.6075,309.255,265.171
pca_ai23_osm_sc,42,1,Bromley,1179,IDW,0.9483,231.824,96.441
pca_ai23_osm_sc,42,1,Bromley,1179,MLR,0.6662,170.395,67.747
pca_ai23_osm_sc,42,1,Bromley,1179,RF,0.6499,176.253,66.096
pca_ai23_osm_sc,42,1,Bromley,1179,XGBoost,0.6706,184.045,68.195
pca_ai23_osm_sc,42,1,Bromley,1179,MLP,0.6528,166.236,66.391
pca_ai23_osm_sc,42,1,Bromley,1179,GATv2,0.7542,208.174,76.698
pca_ai23_osm_sc,42,1,Camden,424,HistAvg,0.8666,609.429,349.975
pca_ai23_osm_sc,42,1,Camden,424,IDW,0.8385,572.753,338.626
pca_ai23_osm_sc,42,1,Camden,424,MLR,0.5221,445.164,210.826
pca_ai23_osm_sc,42,1,Camden,424,RF,0.528,458.421,213.206
pca_ai23_osm_sc,42,1,Camden,424,XGBoost,0.5311,432.88,214.478
pca_ai23_osm_sc,42,1,Camden,424,MLP,0.4993,420.925,201.632
pca_ai23_osm_sc,42,1,Camden,424,GATv2,0.6197,486.191,250.266
pca_ai23_osm_sc,42,1,City of London,101,HistAvg,0.798,914.764,520.033
pca_ai23_osm_sc,42,1,City of London,101,IDW,0.8708,984.356,567.474
pca_ai23_osm_sc,42,1,City of London,101,MLR,0.5672,705.438,369.612
pca_ai23_osm_sc,42,1,City of London,101,RF,0.5715,726.155,372.454
pca_ai23_osm_sc,42,1,City of London,101,XGBoost,0.5463,635.827,356.034
pca_ai23_osm_sc,42,1,City of London,101,MLP,0.5725,653.751,373.074
pca_ai23_osm_sc,42,1,City of London,101,GATv2,0.7287,890.069,474.85
pca_ai23_osm_sc,42,1,Croydon,1019,HistAvg,1.5477,343.611,254.841
pca_ai23_osm_sc,42,1,Croydon,1019,IDW,0.857,332.145,141.119
pca_ai23_osm_sc,42,1,Croydon,1019,MLR,0.6762,274.553,111.348
pca_ai23_osm_sc,42,1,Croydon,1019,RF,0.6731,278.622,110.829
pca_ai23_osm_sc,42,1,Croydon,1019,XGBoost,0.6714,268.213,110.555
pca_ai23_osm_sc,42,1,Croydon,1019,MLP,0.6709,274.313,110.461
pca_ai23_osm_sc,42,1,Croydon,1019,GATv2,0.7062,283.317,116.285
pca_ai23_osm_sc,42,1,Ealing,683,HistAvg,0.9636,570.286,318.126
pca_ai23_osm_sc,42,1,Ealing,683,IDW,0.8734,604.408,288.357
pca_ai23_osm_sc,42,1,Ealing,683,MLR,0.6523,474.763,215.374
pca_ai23_osm_sc,42,1,Ealing,683,RF,0.6653,494.759,219.643
pca_ai23_osm_sc,42,1,Ealing,683,XGBoost,0.638,464.112,210.636
pca_ai23_osm_sc,42,1,Ealing,683,MLP,0.6388,461.753,210.918
pca_ai23_osm_sc,42,1,Ealing,683,GATv2,0.71,519.754,234.402
pca_ai23_osm_sc,42,1,Enfield,707,HistAvg,1.1452,433.336,276.391
pca_ai23_osm_sc,42,1,Enfield,707,IDW,0.876,457.316,211.434
pca_ai23_osm_sc,42,1,Enfield,707,MLR,0.6751,363.42,162.946
pca_ai23_osm_sc,42,1,Enfield,707,RF,0.6967,390.807,168.151
pca_ai23_osm_sc,42,1,Enfield,707,XGBoost,0.6909,388.276,166.758
pca_ai23_osm_sc,42,1,Enfield,707,MLP,0.6622,358.742,159.826
pca_ai23_osm_sc,42,1,Enfield,707,GATv2,0.7119,383.304,171.815
pca_ai23_osm_sc,42,1,Greenwich,659,HistAvg,0.9994,596.257,285.229
pca_ai23_osm_sc,42,1,Greenwich,659,IDW,0.8542,632.494,243.79
pca_ai23_osm_sc,42,1,Greenwich,659,MLR,0.6667,513.602,190.272
pca_ai23_osm_sc,42,1,Greenwich,659,RF,0.6571,540.009,187.525
pca_ai23_osm_sc,42,1,Greenwich,659,XGBoost,0.6454,530.68,184.202
pca_ai23_osm_sc,42,1,Greenwich,659,MLP,0.6615,509.691,188.784
pca_ai23_osm_sc,42,1,Greenwich,659,GATv2,0.7168,549.437,204.557
pca_ai23_osm_sc,42,1,Hackney,442,HistAvg,0.8267,512.63,325.701
pca_ai23_osm_sc,42,1,Hackney,442,IDW,0.8065,550.359,317.765
pca_ai23_osm_sc,42,1,Hackney,442,MLR,0.497,364.021,195.789
pca_ai23_osm_sc,42,1,Hackney,442,RF,0.527,385.754,207.634
pca_ai23_osm_sc,42,1,Hackney,442,XGBoost,0.5173,363.642,203.791
pca_ai23_osm_sc,42,1,Hackney,442,MLP,0.4865,352.661,191.692
pca_ai23_osm_sc,42,1,Hackney,442,GATv2,0.6271,435.617,247.075
pca_ai23_osm_sc,42,1,Hammersmith and Fulham,276,HistAvg,0.7878,748.498,373.545
pca_ai23_osm_sc,42,1,Hammersmith and Fulham,276,IDW,0.8082,782.836,383.198
pca_ai23_osm_sc,42,1,Hammersmith and Fulham,276,MLR,0.6917,660.789,327.962
pca_ai23_osm_sc,42,1,Hammersmith and Fulham,276,RF,0.6748,666.378,319.954
pca_ai23_osm_sc,42,1,Hammersmith and Fulham,276,XGBoost,0.6973,683.527,330.636
pca_ai23_osm_sc,42,1,Hammersmith and Fulham,276,MLP,0.686,651.18,325.248
pca_ai23_osm_sc,42,1,Hammersmith and Fulham,276,GATv2,0.6878,681.049,326.113
pca_ai23_osm_sc,42,1,Haringey,461,HistAvg,0.8402,761.461,380.81
pca_ai23_osm_sc,42,1,Haringey,461,IDW,0.8186,775.506,371.019
pca_ai23_osm_sc,42,1,Haringey,461,MLR,0.6588,627.066,298.627
pca_ai23_osm_sc,42,1,Haringey,461,RF,0.6707,685.24,304.006
pca_ai23_osm_sc,42,1,Haringey,461,XGBoost,0.6828,692.506,309.491
pca_ai23_osm_sc,42,1,Haringey,461,MLP,0.6367,621.232,288.601
pca_ai23_osm_sc,42,1,Haringey,461,GATv2,0.7743,760.384,350.961
pca_ai23_osm_sc,42,1,Harrow,432,HistAvg,1.0881,369.502,256.035
pca_ai23_osm_sc,42,1,Harrow,432,IDW,0.8283,391.934,194.903
pca_ai23_osm_sc,42,1,Harrow,432,MLR,0.6289,292.69,147.996
pca_ai23_osm_sc,42,1,Harrow,432,RF,0.6375,303.071,150.02
pca_ai23_osm_sc,42,1,Harrow,432,XGBoost,0.6144,287.472,144.57
pca_ai23_osm_sc,42,1,Harrow,432,MLP,0.6153,278.0,144.79
pca_ai23_osm_sc,42,1,Harrow,432,GATv2,0.7017,320.64,165.111
pca_ai23_osm_sc,42,1,Havering,691,HistAvg,1.6017,456.404,268.356
pca_ai23_osm_sc,42,1,Havering,691,IDW,0.875,440.627,146.608
pca_ai23_osm_sc,42,1,Havering,691,MLR,0.7097,357.745,118.901
pca_ai23_osm_sc,42,1,Havering,691,RF,0.72,366.339,120.624
pca_ai23_osm_sc,42,1,Havering,691,XGBoost,0.8386,359.823,140.495
pca_ai23_osm_sc,42,1,Havering,691,MLP,0.7092,353.931,118.82
pca_ai23_osm_sc,42,1,Havering,691,GATv2,0.7498,367.811,125.619
pca_ai23_osm_sc,42,1,Hillingdon,706,HistAvg,1.3003,592.939,309.8
